"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","FROM_POINT","FROM_PT_TYPE","NAV_NAME","NAV_CITY","ARTCC","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","TO_POINT","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","NEXT_MEA_PT","MIN_ENROUTE_ALT","MIN_ENROUTE_ALT_DIR","MIN_ENROUTE_ALT_OPPOSITE","MIN_ENROUTE_ALT_OPPOSITE_DIR","GPS_MIN_ENROUTE_ALT","GPS_MIN_ENROUTE_ALT_DIR","GPS_MIN_ENROUTE_ALT_OPPOSITE","GPS_MEA_OPPOSITE_DIR","DD_IRU_MEA","DD_IRU_MEA_DIR","DD_I_MEA_OPPOSITE","DD_I_MEA_OPPOSITE_DIR","MIN_OBSTN_CLNC_ALT","MIN_CROSS_ALT","MIN_CROSS_ALT_DIR","MIN_CROSS_ALT_NAV_PT","MIN_CROSS_ALT_OPPOSITE","MIN_CROSS_ALT_OPPOSITE_DIR","MIN_RECEP_ALT","MAX_AUTH_ALT","MEA_GAP","REQD_NAV_PERFORMANCE","REMARK","File","Action","Mods"
"2026/05/14","N","A","A342","20","OPAKE","WP   ","","","ZAN","P","OP","US","PINSO","74.94","256.28","127.48","","","","N","N","N","PINSO","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","A","A342","30","PINSO","WP   ","","","ZAN","P","OP","US","AMOND","75.34","257.13","173.89","","","","N","N","N","AMOND","18000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","A","A342","30","PINSO","WP   ","","","ZAN","P","OP","US","AMOND","75.49","257.31","173.89","","","","N","N","N","AMOND","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","A","A342","40","AMOND","RP   ","","","ZAN","PA","AK","US","DRAPP","76.31","257.65","127.84","","","","N","N","N","DRAPP","18000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","A","A342","40","AMOND","RP   ","","","ZAN","PA","AK","US","DRAPP","76.49","257.83","127.84","","","","N","N","N","DRAPP","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","A","A342","50","DRAPP","RP   ","","","ZAN","PA","AK","US","CRYPT","77.33","260","252.69","","","","N","N","N","CRYPT","18000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","A","A342","50","DRAPP","RP   ","","","ZAN","PA","AK","US","CRYPT","77.51","260.22","252.69","","","","N","N","N","CRYPT","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","A","A342","60","CRYPT","RP   ","","","ZAN","PA","AK","US","CDB","79.71","262.86","278.43","","","","N","N","N","CDB","18000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","A","A342","60","CRYPT","RP   ","","","ZAN","PA","AK","US","CDB","79.93","263.07","278.43","","","","N","N","N","CDB","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","10","CAHYO","WP   ","","","ZOA","P","OP","US","TNUGE","44.79","225.16","295.9","","","","N","N","N","TNUGE","18000","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","10","CAHYO","WP   ","","","ZOA","P","OP","US","TNUGE","44.87","225.23","295.9","","","","N","N","N","TNUGE","18000","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","20","TNUGE","WP   ","","","ZOA","P","OP","US","PIGFA","46.34","227","359.51","","","","N","N","N","PIGFA","18000","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","20","TNUGE","WP   ","","","ZOA","P","OP","US","PIGFA","46.41","227.07","359.51","","","","N","N","N","PIGFA","18000","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","30","PIGFA","WP   ","","","ZOA","P","OP","US","LOEBB","47.93","228.16","100.05","","","","N","N","N","LOEBB","8000","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","30","PIGFA","WP   ","","","ZOA","P","OP","US","LOEBB","48","228.22","100.05","","","","N","N","N","LOEBB","8000","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","40","LOEBB","WP   ","","","ZAK","P","OP","US","BUCAT","58.51","238.59","40.43","","","","N","N","N","BUCAT","8000","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","40","LOEBB","WP   ","","","ZAK","P","OP","US","BUCAT","58.58","238.64","40.43","","","","N","N","N","BUCAT","8000","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","50","BUCAT","WP   ","","","ZOA","P","OP","US","UNZ","58.72","238.88","100.14","","","","N","N","N","UNZ","8000","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","50","BUCAT","WP   ","","","ZOA","P","OP","US","UNZ","58.77","238.95","100.14","","","","N","N","N","UNZ","8000","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","80","HOPPY","RP   ","","","ZUA","PG","GU","US","FONUG","69.73","249.75","28.41","","","","N","N","N","FONUG","5000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","80","HOPPY","RP   ","","","ZUA","PG","GU","US","FONUG","69.78","249.8","28.41","","","","N","N","N","FONUG","5000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","90","FONUG","WP   ","","","ZOA","P","OP","US","STINE","69.77","249.82","51.6","","","","N","N","N","STINE","5000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","90","FONUG","WP   ","","","ZOA","P","OP","US","STINE","69.82","249.87","51.6","","","","N","N","N","STINE","5000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","100","STINE","RP   ","","","ZUA","PG","GU","US","DEWSS","71.65","251.73","81.81","","","","N","N","N","DEWSS","18000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","100","STINE","RP   ","","","ZUA","PG","GU","US","DEWSS","71.7","251.76","81.81","","","","N","N","N","DEWSS","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","110","DEWSS","WP   ","","","ZOA","P","OP","US","JIMOS","73.23","253.62","523.28","","","","N","N","N","JIMOS","5500","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","110","DEWSS","WP   ","","","ZOA","P","OP","US","JIMOS","73.27","253.65","523.28","","","","N","N","N","JIMOS","5500","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","120","JIMOS","WP   ","","","ZOA","P","OP","US","NGUEN","73.6","254.17","522.95","","","","N","N","N","NGUEN","5500","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","120","JIMOS","WP   ","","","ZOA","P","OP","US","NGUEN","73.64","254.18","522.95","","","","N","N","N","NGUEN","5500","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","130","NGUEN","WP   ","","","ZOA","P","OP","US","NATIE","74.32","255.05","380.24","","","","N","N","N","NATIE","5500","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","130","NGUEN","WP   ","","","ZOA","P","OP","US","NATIE","74.33","255.08","380.24","","","","N","N","N","NATIE","5500","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","140","NATIE","WP   ","","","ZOA","P","OP","US","RESEE","75.38","256.61","379.76","","","","N","N","N","RESEE","5500","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","140","NATIE","WP   ","","","ZOA","P","OP","US","RESEE","75.41","256.63","379.76","","","","N","N","N","RESEE","5500","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","150","RESEE","WP   ","","","ZOA","P","OP","US","SYSTA","76.95","259.05","451.08","","","","N","N","N","SYSTA","5500","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","150","RESEE","WP   ","","","ZOA","P","OP","US","SYSTA","76.96","259.09","451.08","","","","N","N","N","SYSTA","5500","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","160","SYSTA","WP   ","","","ZOA","P","OP","US","BRIUN","79.43","261.98","452.96","","","","N","N","N","BRIUN","5500","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","160","SYSTA","WP   ","","","ZOA","P","OP","US","BRIUN","79.46","262.01","452.96","","","","N","N","N","BRIUN","5500","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","170","BRIUN","WP   ","","","ZOA","P","OP","US","HOOPA","82.7","263.04","60.68","","","","N","N","N","HOOPA","5500","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","170","BRIUN","WP   ","","","ZOA","P","OP","US","HOOPA","82.73","263.09","60.68","","","","N","N","N","HOOPA","5500","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A450","180","HOOPA","WP   ","","","ZOA","P","OP","US","KATHS","82.31","262.78","81.22","","","","N","N","N","KATHS","5500","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A450","180","HOOPA","WP   ","","","ZOA","P","OP","US","KATHS","82.36","262.81","81.22","","","","N","N","N","KATHS","5500","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A554","10","LAMER","WP   ","","","ZNY","K","OA","US","RODRK","189.94","9.9","49.28","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A554","10","LAMER","WP   ","","","ZNY","K","OA","US","RODRK","189.99","9.97","49.28","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A554","20","RODRK","WP   ","","","ZMA","K","OA","US","CERDA","188.18","8.17","85.82","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A554","20","RODRK","WP   ","","","ZMA","K","OA","US","CERDA","188.24","8.24","85.82","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A554","30","CERDA","WP   ","","","ZMA","K","OA","US","EYSEL","233.83","53.5","32.42","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A554","30","CERDA","WP   ","","","ZMA","K","OA","US","EYSEL","233.89","53.56","32.42","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A554","40","EYSEL","WP   ","","","ZMA","K","OA","US","NETTA","235.01","54.55","42.1","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A554","40","EYSEL","WP   ","","","ZMA","K","OA","US","NETTA","235.08","54.63","42.1","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A555","50","TUUNA","RP   ","","","ZSU","TJ","PR","US","DDP","327.87","147.5","41.86","","","","N","N","N","DDP","6000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A555","50","TUUNA","RP   ","","","ZSU","TJ","PR","US","DDP","327.94","147.59","41.86","","","","N","N","N","DDP","6000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A555","60","DDP","NDB","DORADO","SAN JUAN","ZSU","","PR","US","IDAHO","317.82","136.96","84.37","","","","N","N","N","IDAHO","2000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A555","60","DDP","NDB","DORADO","SAN JUAN","ZSU","","PR","US","IDAHO","317.91","137.04","84.37","","","","N","N","N","IDAHO","2000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A555","190","GUANA","RP   ","","","ZMA","K","OA","US","INDEE","310.45","129.27","89.35","","","","N","N","N","INDEE","2000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A555","190","GUANA","RP   ","","","ZMA","K","OA","US","INDEE","310.53","129.36","89.35","","","","N","N","N","INDEE","2000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A555","200","INDEE","WP   ","","","ZMA","K","OA","US","DUKKY","308.99","128.23","55","","","","N","N","N","DUKKY","2000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A555","200","INDEE","WP   ","","","ZMA","K","OA","US","DUKKY","309.07","128.31","55","","","","N","N","N","DUKKY","2000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A555","210","DUKKY","WP   ","","","ZMA","K7","","BS","GEROT","316.06","135.46","47","","","","N","N","N","GEROT","3000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A555","210","DUKKY","WP   ","","","ZMA","K7","","BS","GEROT","316.14","135.54","47","","","","N","N","N","GEROT","3000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A555","290","RAJAY","RP   ","","","ZMA","MY","","BS","ZBV","296.09","115.61","64.84","","","","N","N","N","ZBV","4000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE_DIST"
"2026/05/14","N","C","A555","290","RAJAY","RP   ","","","ZMA","MY","","BS","ZBV","296.09","115.61","64.79","","","","N","N","N","ZBV","4000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE_DIST"
"2026/03/19","N","C","A578","20","AFOYU","WP   ","","","ZAK","K2","","FM","FENSE","124.5","303.38","289.81","","","","N","N","N","FENSE","18000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A578","20","AFOYU","WP   ","","","ZAK","K2","","FM","FENSE","124.52","303.39","289.81","","","","N","N","N","FENSE","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A579","10","CARRP","RP   ","","","ZHN","P","OP","US","CHEEM","203.65","23.5","72.48","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A579","10","CARRP","RP   ","","","ZHN","P","OP","US","CHEEM","203.68","23.53","72.48","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","C","A579","20","CHEEM","WP   ","","","ZOA","P","OP","US","CROBY","203.32","22.2","546.52","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE"
"2026/05/14","N","C","A579","20","CHEEM","WP   ","","","ZOA","P","OP","US","CROBY","203.36","22.2","546.52","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE"
"2026/03/19","N","C","A579","30","CROBY","WP   ","","","ZOA","P","OP","US","CEBUR","203.17","22.12","536.59","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","OPP_MAG_COURSE"
"2026/05/14","N","C","A579","30","CROBY","WP   ","","","ZOA","P","OP","US","CEBUR","203.17","22.11","536.59","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","OPP_MAG_COURSE"
"2026/03/19","N","C","A579","40","CEBUR","WP   ","","","ZOA","P","OP","US","CUFFY","202.28","21.45","536.47","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","C","A579","40","CEBUR","WP   ","","","ZOA","P","OP","US","CUFFY","202.27","21.42","536.47","","","","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","A","A590","10","PASRO","WP   ","","","ZAN","P","OP","US","POWAL","60.66","242.69","208.48","","","","N","N","N","POWAL","18000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","A","A590","10","PASRO","WP   ","","","ZAN","P","OP","US","POWAL","60.74","242.79","208.48","","","","N","N","N","POWAL","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","N","A","A590","20","POWAL","WP   ","","","ZAN","P","OP","US","PLADO","63.07","245.44","242.16","","","","N","N","N","PLADO","18000","","","","","","","","","","","","","","","","","","","60000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","N","A","A590","20","POWAL","WP   ","","","ZAN","P","OP","US","PLADO","63.17","245.57","242.16","","","","N","N","N","PLADO","18000","","","","","","","","","","","","","","","","","","","60000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
