"EFF_DATE","FACILITY","FAC_NAME","FACILITY_TYPE","ARTCC_OR_FSS_ID","CPDLC","TOWER_HRS","SERVICED_FACILITY","SERVICED_FAC_NAME","SERVICED_SITE_TYPE","LAT_DECIMAL","LONG_DECIMAL","SERVICED_CITY","SERVICED_STATE","SERVICED_COUNTRY","TOWER_OR_COMM_CALL","PRIMARY_APPROACH_RADIO_CALL","FREQ","SECTORIZATION","FREQ_USE","REMARK","File","Action","Mods"
"2026/05/14","VUO","PEARSON FLD","NON-ATCT","","","","VUO","PEARSON FLD","AIRPORT","45.6204525","-122.65648833","VANCOUVER","WA","US","","","119.0","","CTAF","ACTVT PAPI RWY 26; MIRL RWY 08/26 - CTAF.; ARR PRIOR TO ENTERING SFRA FAR 93.163 & DEP BFR TKOF - CTC CTAF.; MANDATORY VFR ADVZY SVC - CTC CTAF.; FLY QUIET. CTN: MNTN AT OR BLW 700 FT MSL OVR RWYS OR ON EXTDD CNTRLN DUE TO WAKE TURB FM  ACFT FLYING TO/FM PORTLAND INTL (PDX). RWY 10L/28R. PDX RWY 10L/28R EXTDD CNTRLN CROSSES PEARSON RWY 08 THR. RWY 26: MNTN RWY HDG TIL PAST SMITH TWR, THEN TURN RIGHT WEST OF TWR AND NATIONAL PARK. AVOID OVERFLYING THE FORT VANCOUVER STOCKADE (NATL PARK)  LCTD 360 FT NORTH OF THE WEST END OF RWY 8-26. MNT CTAF 119.0.","2","Modified","REMARK"
"2026/04/16","WATERLOO","WATERLOO","RCAG","ZMP","","","CCY","NORTHEAST IOWA RGNL","AIRPORT","43.07250375","-92.61080919","CHARLES CITY","IA","US","","DES MOINES","118.9","LOW","WATERLOO RCAG","","1","Modified","LAT_DECIMAL LONG_DECIMAL"
"2026/05/14","WATERLOO","WATERLOO","RCAG","ZMP","","","CCY","NORTHEAST IOWA RGNL","AIRPORT","43.07305833","-92.61044638","CHARLES CITY","IA","US","","DES MOINES","118.9","LOW","WATERLOO RCAG","","2","Modified","LAT_DECIMAL LONG_DECIMAL"
"2026/04/16","WATERLOO","WATERLOO","RCAG","ZMP","","","CCY","NORTHEAST IOWA RGNL","AIRPORT","43.07250375","-92.61080919","CHARLES CITY","IA","US","","DES MOINES","251.15","LOW","WATERLOO RCAG","","1","Modified","LAT_DECIMAL LONG_DECIMAL"
"2026/05/14","WATERLOO","WATERLOO","RCAG","ZMP","","","CCY","NORTHEAST IOWA RGNL","AIRPORT","43.07305833","-92.61044638","CHARLES CITY","IA","US","","DES MOINES","251.15","LOW","WATERLOO RCAG","","2","Modified","LAT_DECIMAL LONG_DECIMAL"
"2026/04/16","WAYLAND","WAYLAND","RCAG","ZOB","","","WAYLAND","WAYLAND","RCAG","42.50756666","-77.61637777","","NY","","","","369.9","HIGH","WAYLAND RCAG","","2","Deleted",""
"2026/04/16","WILLIAMSPORT","WILLIAMSPORT","RCAG","ZNY","","","4PN4","GEISINGER JERSEY SHORE HOSPITAL","HELIPORT","41.20253333","-77.26812777","JERSEY SHORE","PA","US","","","124.9","LOW","WILLIAMSPORT RCAG","","1","Modified","PRIMARY_APPROACH_RADIO_CALL REMARK"
"2026/05/14","WILLIAMSPORT","WILLIAMSPORT","RCAG","ZNY","","","4PN4","GEISINGER JERSEY SHORE HOSPITAL","HELIPORT","41.20253333","-77.26812777","JERSEY SHORE","PA","US","","NEW YORK ARTCC","124.9","LOW","WILLIAMSPORT RCAG","APCH/DEP SVC PRVDD BY NEW YORK ARTCC ON FREQ 124.9/270.25 (WILLIAMSPORT RCAG).","2","Modified","PRIMARY_APPROACH_RADIO_CALL REMARK"
"2026/04/16","WILLIAMSPORT","WILLIAMSPORT","RCAG","ZNY","","","4PN4","GEISINGER JERSEY SHORE HOSPITAL","HELIPORT","41.20253333","-77.26812777","JERSEY SHORE","PA","US","","","270.25","ULTRA-HIGH","WILLIAMSPORT RCAG","","1","Modified","PRIMARY_APPROACH_RADIO_CALL REMARK"
"2026/05/14","WILLIAMSPORT","WILLIAMSPORT","RCAG","ZNY","","","4PN4","GEISINGER JERSEY SHORE HOSPITAL","HELIPORT","41.20253333","-77.26812777","JERSEY SHORE","PA","US","","NEW YORK ARTCC","270.25","ULTRA-HIGH","WILLIAMSPORT RCAG","APCH/DEP SVC PRVDD BY NEW YORK ARTCC ON FREQ 124.9/270.25 (WILLIAMSPORT RCAG).","2","Modified","PRIMARY_APPROACH_RADIO_CALL REMARK"
"2026/04/16","WY41","5 SPRINGS","NON-ATCT","","","","WY41","5 SPRINGS","AIRPORT","44.77460175","-108.16812722","LOVELL","WY","US","","","122.9","","CTAF","","2","Deleted",""
"2026/04/16","X09","COVEY TRAILS","NON-ATCT","","","","X09","COVEY TRAILS","AIRPORT","29.69008333","-95.84047361","FULSHEAR","TX","US","","","122.725","","CTAF","DUSK-2200. ACTVT LIRL RWY 17/35 AFT 2200 - CTAF. VASI RWY 17 OPR CONSLY.","1","Modified","REMARK"
"2026/05/14","X09","COVEY TRAILS","NON-ATCT","","","","X09","COVEY TRAILS","AIRPORT","29.69008333","-95.84047361","FULSHEAR","TX","US","","","122.725","","CTAF","DUSK-2200. ACTVT LIRL RWY 17/35 AFT 2200 - CTAF.","2","Modified","REMARK"
"2026/05/14","1MI6","TRUDEAU","NON-ATCT","","","","1MI6","TRUDEAU","AIRPORT","42.087925","-83.76551944","MILAN","MI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","1NA","","ASOS_AWOS","","","","1NA","","AWOS-3P","35.57854722","-82.55033333","ASHEVILLE","NC","US","","","119.150","","1NA AWOS-3P","","2","Added",""
"2026/05/14","2XS1","HARRIS RANCH","NON-ATCT","","","","2XS1","HARRIS RANCH","AIRPORT","30.21887777","-98.30274027","JOHNSON CITY","TX","US","","","122.9","","CTAF","ACTVT MIRL RY 18/36 - CTAF.","2","Added",""
"2026/05/14","34MI","DE WITT PROPERTY","NON-ATCT","","","","34MI","DE WITT PROPERTY","AIRPORT","43.100295","-86.2233875","SPRING LAKE","MI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","35W","PORT WASHINGTON/DIDIER FLD","NON-ATCT","","","","35W","PORT WASHINGTON/DIDIER FLD","AIRPORT","43.44799438","-87.86859286","PORT WASHINGTON","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","38OI","RONSHAUSEN","NON-ATCT","","","","38OI","RONSHAUSEN","AIRPORT","39.68506222","-83.07185194","DARBYVILLE","OH","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","3W9","MIDDLE BASS-EAST POINT","NON-ATCT","","","","3W9","MIDDLE BASS-EAST POINT","AIRPORT","41.69444444","-82.79655555","MIDDLE BASS ISLAND","OH","US","","","122.8","","CTAF","","2","Added",""
"2026/05/14","41MI","STURGIS HOSPITAL","NON-ATCT","","","","41MI","STURGIS HOSPITAL","HELIPORT","41.79530833","-85.40656666","STURGIS","MI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","64NC","FIELDS","NON-ATCT","","","","64NC","FIELDS","AIRPORT","35.90652916","-79.72174444","PLEASANT GARDEN","NC","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","65KS","TY","NON-ATCT","","","","65KS","TY","HELIPORT","39.232486","-96.421806","SAINT GEORGE","KS","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","65TN","ROACH FARM","NON-ATCT","","","","65TN","ROACH FARM","AIRPORT","36.33416666","-82.66166666","FALL BRANCH","TN","US","","","122.9","","APT REMARK 3 WITH CTAF FREQ","CTAF 122.90","2","Added",""
"2026/05/14","68S","","ASOS_AWOS","","","","68S","","AWOS-3PT","47.6539","-118.17204444","DAVENPORT","WA","US","","","118.525","","68S AWOS-3PT","","2","Added",""
"2026/05/14","6MN7","SODBUSTER STRIP","NON-ATCT","","","","6MN7","SODBUSTER STRIP","AIRPORT","44.40104166","-92.6876","GOODHUE","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","6WI2","ST CROIX RIVIERA","NON-ATCT","","","","6WI2","ST CROIX RIVIERA","AIRPORT","44.84385638","-92.75575722","RIVER FALLS","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","76NR","PATHFINDER FLD","NON-ATCT","","","","76NR","PATHFINDER FLD","AIRPORT","34.97411794","-79.07460525","RAEFORD","NC","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","7ME7","STEVENS FLD","NON-ATCT","","","","7ME7","STEVENS FLD","AIRPORT","45.21142888","-69.15447111","SEBEC","ME","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","7MN1","REGIONS HOSPITAL","NON-ATCT","","","","7MN1","REGIONS HOSPITAL","HELIPORT","44.95560833","-93.09303333","ST PAUL","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","89MI","PEACH LAKE","NON-ATCT","","","","89MI","PEACH LAKE","HELIPORT","44.28945277","-84.17185555","WEST BRANCH","MI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","89OH","BLANCHARD VALEY RGNL HEALTH CENTER","NON-ATCT","","","","89OH","BLANCHARD VALEY RGNL HEALTH CENTER","HELIPORT","41.01777777","-83.65138888","FINDLAY","OH","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","8WI9","RIVER FALLS AREA HOSPITAL","NON-ATCT","","","","8WI9","RIVER FALLS AREA HOSPITAL","HELIPORT","44.86508055","-92.60235","RIVER FALLS","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","95MS","WAYNE GENERAL HOSPITAL","NON-ATCT","","","","95MS","WAYNE GENERAL HOSPITAL","HELIPORT","31.67265791","-88.63327","WAYNESBORO","MS","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","9MN4","FAIRVIEW RIVERSIDE MEDICAL CENTER","NON-ATCT","","","","9MN4","FAIRVIEW RIVERSIDE MEDICAL CENTER","HELIPORT","44.96704861","-93.23744611","MINNEAPOLIS","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","9MN6","MERILL L HARRIS FLD","NON-ATCT","","","","9MN6","MERILL L HARRIS FLD","AIRPORT","44.64343527","-93.69968138","JORDAN","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","9MN9","HENNEPIN COUNTY MEDICAL CENTER","NON-ATCT","","","","9MN9","HENNEPIN COUNTY MEDICAL CENTER","HELIPORT","44.97205555","-93.26260555","MINNEAPOLIS","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","A90","BOSTON CONSOLIDATED TRACON","TRACON","","","","ACK","NANTUCKET MEML","AIRPORT","41.25329916","-70.06051138","NANTUCKET","MA","US","NANTUCKET","BOSTON","133.75","","CLAMY STAR","","2","Added",""
"2026/05/14","A90","BOSTON CONSOLIDATED TRACON","TRACON","","","","ACK","NANTUCKET MEML","AIRPORT","41.25329916","-70.06051138","NANTUCKET","MA","US","NANTUCKET","BOSTON","318.1","","CLAMY STAR","","2","Added",""
"2026/05/14","ASE","ASPEN-PITKIN COUNTY/SARDY FLD","ATCT-TRACON","","","0700-2000","ASE","ASPEN-PITKIN COUNTY/SARDY FLD","AIRPORT","39.22187833","-106.86823333","ASPEN","CO","US","ASPEN","ASPEN","125.475","","CD/P","","2","Added",""
"2026/05/14","AUM","","ASOS_AWOS","","","","AUM","","AWOS-3PT","43.66857455","-92.93112372","AUSTIN","MN","US","","","120.675","","AUM AWOS-3PT","","2","Added",""
"2026/05/14","AZO","KALAMAZOO/BATTLE CREEK INTL","ATCT-TRACON","","","0600-2300","AZO","KALAMAZOO/BATTLE CREEK INTL","AIRPORT","42.23438888","-85.55155555","KALAMAZOO","MI","US","KALAMAZOO","GREAT LAKES","119.2","","APCH/S DEP/S","","2","Added",""
"2026/05/14","AZO","KALAMAZOO/BATTLE CREEK INTL","ATCT-TRACON","","","0600-2300","AZO","KALAMAZOO/BATTLE CREEK INTL","AIRPORT","42.23438888","-85.55155555","KALAMAZOO","MI","US","KALAMAZOO","GREAT LAKES","121.2","","APCH/P DEP/P IC","","2","Added",""
"2026/05/14","AZO","KALAMAZOO/BATTLE CREEK INTL","ATCT-TRACON","","","0600-2300","AZO","KALAMAZOO/BATTLE CREEK INTL","AIRPORT","42.23438888","-85.55155555","KALAMAZOO","MI","US","KALAMAZOO","GREAT LAKES","121.2","","TRSA","","2","Added",""
"2026/05/14","AZO","KALAMAZOO/BATTLE CREEK INTL","ATCT-TRACON","","","","BTL","BATTLE CREEK EXEC AT KELLOGG FLD","AIRPORT","42.30647388","-85.25008944","BATTLE CREEK","MI","US","BATTLE CREEK","GREAT LAKES","121.2","","APCH/P DEP/P","","2","Added",""
"2026/05/14","AZO","KALAMAZOO/BATTLE CREEK INTL","ATCT-TRACON","","","","RMY","BROOKS FLD","AIRPORT","42.25119316","-84.9554443","MARSHALL","MI","US","","GREAT LAKES","121.2","","APCH/P DEP/P","","2","Added",""
"2026/05/14","CCV","CAPE CHARLES","NAVAID","","","","CCV","CAPE CHARLES","TACAN","37.34753888","-75.99765277","CAPE CHARLES","VA","US","","","112.2/59X","","CCV TACAN","","2","Added",""
"2026/05/14","CDD","","ASOS_AWOS","","","","CDD","","AWOS-3PT","48.26657166","-92.48349111","CRANE LAKE","MN","US","","","118.2","","CDD AWOS-3PT","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","120.05","FLYYN, CEGAL TRANSITIONS, 18L, 18C, 19R","KNIGHTS DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","120.5","RWY 01L, 36C","BEAVY DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","120.5","HARAY & PITTY TRANSITIONS. RWY 01L, 36C","CHARLOTTE DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","120.5","RWY 01L, 36C","ICONS DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","120.5","FLYYN, CEGAL TRANSITIONS RWY 01L, 36C, 36R","KNIGHTS DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","120.5","RWY 01L, 36C","KWEEN DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","124.0","RWY 18L, 19R, 18C, 36R","BEAVY DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","124.0","RWY 18L, 19R, 18C, 36R","CHARLOTTE DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","124.0","RWY 18L, 18C, 19R, 36R","ICONS DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","124.0","RWY 18L, 18C, 19R, 36R","KWEEN DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","133.35","RWY 01L/19R","LCL/P","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","257.2","RWY 01L, 36C","BEAVY DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","257.2","HARAY & PITTY TRANSITION. RWY 01L, 36C","CHARLOTTE DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","257.2","RWY 01L, 36C","ICONS DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","257.2","RWY 01L, 36C","KWEEN DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","307.8","RWY 18L, 18C, 19R, 36R","BEAVY DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","307.8","BUCKL TRANSITION, RWY 18L, 18C, 19R, 36R","CHARLOTTE DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","307.8","RWY 18L, 18C, 19R, 36R","ICONS DP","","2","Added",""
"2026/05/14","CLT","CHARLOTTE/DOUGLAS INTL","ATCT-TRACON","","CPDLC (LOGON KUSA)","24","CLT","CHARLOTTE/DOUGLAS INTL","AIRPORT","35.21318694","-80.95137916","CHARLOTTE","NC","US","CHARLOTTE","CHARLOTTE","307.8","RWY 18L, 18C, 19R, 36R","KWEEN DP","","2","Added",""
"2026/05/14","DUX","","ASOS_AWOS","","","","DUX","","AWOS-3PT","35.86080555","-102.00948611","DUMAS","TX","US","","","118.075","","DUX AWOS-3PT","","2","Added",""
"2026/05/14","END","VANCE AFB","ATCT-RAPCON","","","1300-0200Z++WKD,  1900-2300Z++ SUN ; CLSD SAT & FEDERAL HOL. GND CTL AND CLNC DEL SVC AVBL 15 MIN PRIOR TO AFLD OPENING.  OTHER TIMES BY NOTAM","END","VANCE AFB","AIRPORT","36.33980583","-97.91723944","ENID","OK","US","VANCE","VANCE","343.625","7000 FT TO FL220","APCH/P","","2","Added",""
"2026/05/14","FA54","CORAL CREEK","NON-ATCT","","","","FA54","CORAL CREEK","AIRPORT","26.85374166","-82.25260277","PLACIDA","FL","US","","","130.65","","CTAF","ACTVT REIL RWY 5 & 23; PAPI RWY 5 & 23; MIRL RWY 05/23  - CTAF.","2","Added",""
"2026/05/14","FGN","","ASOS_AWOS","","","","FGN","","AWOS-3PT","49.31666666","-94.9","FLAG ISLAND","MN","US","","","118.375","","FGN AWOS-3PT","","2","Added",""
"2026/05/14","FLINT HILL","FLINT HILL","RCAG","ZNY","","","FLINT HILL","FLINT HILL","RCAG","40.36093333","-75.35628611","","PA","","","","123.825","HIGH","FLINT HILL RCAG","","2","Added",""
"2026/05/14","FTZ","FORISTELL","NAVAID","","","","FTZ","FORISTELL","VORTAC","38.69433369","-90.97126933","FORISTELL","MO","US","","","114.35/90Y","","FTZ VORTAC","","2","Added",""
"2026/05/14","GLR","GAYLORD","NAVAID","","","","GLR","GAYLORD","DME","45.01248583","-84.70427872","GAYLORD","MI","US","","","109.2/29X","","GLR DME","","2","Added",""
"2026/05/14","I23","","ASOS_AWOS","","","","I23","","AWOS-3PT","39.57196666","-83.42453888","WASHINGTON COURT HOUSE","OH","US","","","132.1","","I23 AWOS-3PT","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","EYE","EAGLE CREEK AIRPARK","AIRPORT","39.83071722","-86.29438555","INDIANAPOLIS","IN","US","","INDIANAPOLIS","128.175","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","EYE","EAGLE CREEK AIRPARK","AIRPORT","39.83071722","-86.29438555","INDIANAPOLIS","IN","US","","INDIANAPOLIS","317.8","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","GEZ","SHELBYVILLE MUNI","AIRPORT","39.58313888","-85.80480555","SHELBYVILLE","IN","US","","INDIANAPOLIS","128.175","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","GEZ","SHELBYVILLE MUNI","AIRPORT","39.58313888","-85.80480555","SHELBYVILLE","IN","US","","INDIANAPOLIS","317.8","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","HFY","INDY SOUTH GREENWOOD","AIRPORT","39.62761111","-86.08802777","INDIANAPOLIS","IN","US","","INDIANAPOLIS","128.175","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","HFY","INDY SOUTH GREENWOOD","AIRPORT","39.62761111","-86.08802777","INDIANAPOLIS","IN","US","","INDIANAPOLIS","317.8","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","MQJ","INDIANAPOLIS RGNL","AIRPORT","39.84313777","-85.89773555","INDIANAPOLIS","IN","US","","INDIANAPOLIS","128.175","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","MQJ","INDIANAPOLIS RGNL","AIRPORT","39.84313777","-85.89773555","INDIANAPOLIS","IN","US","","INDIANAPOLIS","317.8","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","TYQ","INDIANAPOLIS EXEC","AIRPORT","40.02860944","-86.25140555","INDIANAPOLIS","IN","US","","INDIANAPOLIS","128.175","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","TYQ","INDIANAPOLIS EXEC","AIRPORT","40.02860944","-86.25140555","INDIANAPOLIS","IN","US","","INDIANAPOLIS","317.8","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","UMP","INDIANAPOLIS METRO","AIRPORT","39.93539847","-86.04506772","INDIANAPOLIS","IN","US","","INDIANAPOLIS","128.175","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","IND","INDIANAPOLIS INTL","ATCT-TRACON","","","","UMP","INDIANAPOLIS METRO","AIRPORT","39.93539847","-86.04506772","INDIANAPOLIS","IN","US","","INDIANAPOLIS","317.8","","CLANG RNAV STAR","","2","Added",""
"2026/05/14","JVY","","ASOS_AWOS","","","","JVY","","AWOS-3T","38.37322416","-85.73642016","JEFFERSONVILLE","IN","US","","","118.575","","JVY AWOS-3T","","2","Added",""
"2026/05/14","LGA","LAGUARDIA","ATCT","","","","6N5","EAST 34TH STREET","HELIPORT","40.74244722","-73.97212222","NEW YORK","NY","US","","","322.35","","HUDSN DP","","2","Added",""
"2026/05/14","LGA","LAGUARDIA","ATCT","","","","JRA","WEST 30TH ST","HELIPORT","40.75490277","-74.00705972","NEW YORK","NY","US","","","322.35","","HUDSN DP","","2","Added",""
"2026/05/14","LGA","LAGUARDIA","ATCT","","CPDLC (LOGON KUSA)","24","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","FREQS WITHIN 6 NM ARE TWR CNTRLD FREQS","CLASS B","","2","Added",""
"2026/05/14","LGA","LAGUARDIA","ATCT","","CPDLC (LOGON KUSA)","24","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","GND/P","","2","Added",""
"2026/05/14","LGA","LAGUARDIA","ATCT","","CPDLC (LOGON KUSA)","24","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","HUDSN DP","","2","Added",""
"2026/05/14","LGA","LAGUARDIA","ATCT","","CPDLC (LOGON KUSA)","24","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","LCL/P","","2","Added",""
"2026/05/14","M98","MINNEAPOLIS TRACON","TRACON","","","","STP","ST PAUL DOWNTOWN HOLMAN FLD","AIRPORT","44.93461527","-93.06035388","ST PAUL","MN","US","SAINT PAUL","MINNEAPOLIS","121.675","WHEN TWR CLSD","CD/P","","2","Added",""
"2026/05/14","MIE","","ASOS_AWOS","","","","MIE","","ASOS","40.23451111","-85.39356111","MUNCIE","IN","US","","","132.675","","MIE ASOS","","2","Added",""
"2026/05/14","MIE","MUNCIE","NAVAID","","","","MIE","MUNCIE","DME","40.23729258","-85.39403652","MUNCIE","IN","US","","","114.4/91X","","MIE DME","","2","Added",""
"2026/05/14","MN02","LAKE MINNEWASHTA","NON-ATCT","","","","MN02","LAKE MINNEWASHTA","SEAPLANE BASE","44.88051833","-93.60912472","EXCELSIOR","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN03","BUFFALO HOSPITAL","NON-ATCT","","","","MN03","BUFFALO HOSPITAL","HELIPORT","45.19384722","-93.86975833","BUFFALO","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN04","LAKE PIERSON","NON-ATCT","","","","MN04","LAKE PIERSON","SEAPLANE BASE","44.83459444","-93.70018888","CHASKA","MN","US","","","122.9","","CTAF","","2","Added",""
