"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_END_ID","TRUE_ALIGNMENT","ILS_TYPE","RIGHT_HAND_TRAFFIC_PAT_FLAG","RWY_MARKING_TYPE_CODE","RWY_MARKING_COND","RWY_END_LAT_DEG","RWY_END_LAT_MIN","RWY_END_LAT_SEC","RWY_END_LAT_HEMIS","LAT_DECIMAL","RWY_END_LONG_DEG","RWY_END_LONG_MIN","RWY_END_LONG_SEC","RWY_END_LONG_HEMIS","LONG_DECIMAL","RWY_END_ELEV","THR_CROSSING_HGT","VISUAL_GLIDE_PATH_ANGLE","DISPLACED_THR_LAT_DEG","DISPLACED_THR_LAT_MIN","DISPLACED_THR_LAT_SEC","DISPLACED_THR_LAT_HEMIS","LAT_DISPLACED_THR_DECIMAL","DISPLACED_THR_LONG_DEG","DISPLACED_THR_LONG_MIN","DISPLACED_THR_LONG_SEC","DISPLACED_THR_LONG_HEMIS","LONG_DISPLACED_THR_DECIMAL","DISPLACED_THR_ELEV","DISPLACED_THR_LEN","TDZ_ELEV","VGSI_CODE","RWY_VISUAL_RANGE_EQUIP_CODE","RWY_VSBY_VALUE_EQUIP_FLAG","APCH_LGT_SYSTEM_CODE","RWY_END_LGTS_FLAG","CNTRLN_LGTS_AVBL_FLAG","TDZ_LGT_AVBL_FLAG","OBSTN_TYPE","OBSTN_MRKD_CODE","FAR_PART_77_CODE","OBSTN_CLNC_SLOPE","OBSTN_HGT","DIST_FROM_THR","CNTRLN_OFFSET","CNTRLN_DIR_CODE","RWY_GRAD","RWY_GRAD_DIRECTION","RWY_END_PSN_SOURCE","RWY_END_PSN_DATE","RWY_END_ELEV_SOURCE","RWY_END_ELEV_DATE","DSPL_THR_PSN_SOURCE","RWY_END_DSPL_THR_PSN_DATE","DSPL_THR_ELEV_SOURCE","RWY_END_DSPL_THR_ELEV_DATE","TDZ_ELEV_SOURCE","RWY_END_TDZ_ELEV_DATE","TKOF_RUN_AVBL","TKOF_DIST_AVBL","ACLT_STOP_DIST_AVBL","LNDG_DIST_AVBL","LAHSO_ALD","RWY_END_INTERSECT_LAHSO","LAHSO_DESC","LAHSO_LAT","LAT_LAHSO_DECIMAL","LAHSO_LONG","LONG_LAHSO_DECIMAL","LAHSO_PSN_SOURCE","RWY_END_LAHSO_PSN_DATE","File","Action","Mods"
"2026/04/16","02110.9","A","CA","O88","RIO VISTA","US","07/25","07","86","","","NPI","GOOD","38","11","36.4119","N","38.19344775","121","42","34.4045","W","-121.7095568","21.3","40","4","","","","","","","","","","","","","22.6","P2L","","","","Y","","","","","B(V)","50","","","","","","","3RD PARTY SURVEY","2012/05/16","3RD PARTY SURVEY","2012/05/16","","","","","3RD PARTY SURVEY","2012/05/16","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","02110.9","A","CA","O88","RIO VISTA","US","07/25","07","86","","","NPI","GOOD","38","11","36.4123","N","38.19344786","121","42","34.4054","W","-121.70955705","21.2","40","4","","","","","","","","","","","","","22.5","P2L","","","","Y","","","","","B(V)","50","","","","","","","3RD PARTY SURVEY","2025/04/14","3RD PARTY SURVEY","2025/04/14","","","","","3RD PARTY SURVEY","2025/04/14","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","02110.9","A","CA","O88","RIO VISTA","US","07/25","25","266","","Y","NPI","GOOD","38","11","39.5149","N","38.19430969","121","41","41.9495","W","-121.69498597","21.6","40","4","","","","","","","","","","","","","22.6","P2L","","","","Y","","","","","C","50","0","0","0","","","","3RD PARTY SURVEY","2012/05/16","3RD PARTY SURVEY","2012/05/16","","","","","3RD PARTY SURVEY","2012/05/16","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","02110.9","A","CA","O88","RIO VISTA","US","07/25","25","266","","Y","NPI","GOOD","38","11","39.5153","N","38.1943098","121","41","41.9499","W","-121.69498608","21.5","40","4","","","","","","","","","","","","","22.5","P2L","","","","Y","","","","","C","50","0","0","0","","","","3RD PARTY SURVEY","2025/04/14","3RD PARTY SURVEY","2025/04/14","","","","","3RD PARTY SURVEY","2025/04/14","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","02110.9","A","CA","O88","RIO VISTA","US","15/33","15","160","","","NPI","GOOD","38","11","42.984","N","38.19527333","121","42","27.1566","W","-121.7075435","21.6","40","4","","","","","","","","","","","","","22.3","P2L","","","","Y","","","POLE","","A(V)","46","25","1365","0","","","","3RD PARTY SURVEY","2012/05/16","3RD PARTY SURVEY","2012/05/16","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","02110.9","A","CA","O88","RIO VISTA","US","15/33","15","160","","","NPI","GOOD","38","11","42.9846","N","38.1952735","121","42","27.1576","W","-121.70754377","21.5","40","4","","","","","","","","","","","","","22.3","P2L","","","","Y","","","POLE","","A(V)","46","25","1365","0","","","","3RD PARTY SURVEY","2025/04/14","3RD PARTY SURVEY","2025/04/14","","","","","3RD PARTY SURVEY","2025/04/14","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","02110.9","A","CA","O88","RIO VISTA","US","15/33","33","340","","Y","NPI","GOOD","38","11","22.5546","N","38.1895985","121","42","17.7389","W","-121.70492747","21.5","40","4","","","","","","","","","","","","","22.3","P2L","","","","Y","","","","","A(V)","50","","","","","","","3RD PARTY SURVEY","2012/05/16","3RD PARTY SURVEY","2012/05/16","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_PSN_DATE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","02110.9","A","CA","O88","RIO VISTA","US","15/33","33","340","","Y","NPI","GOOD","38","11","22.555","N","38.18959861","121","42","17.7396","W","-121.70492766","21.5","40","4","","","","","","","","","","","","","22.3","P2L","","","","Y","","","","","A(V)","50","","","","","","","3RD PARTY SURVEY","2025/04/14","3RD PARTY SURVEY","2025/04/14","","","","","3RD PARTY SURVEY","2025/04/14","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_PSN_DATE RWY_END_ELEV_DATE TDZ_ELEV_SOURCE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","02315.41","A","CA","6CL8","STOCKTON","US","09/27","09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","","","","","","","","","TREES","","A(V)","","80","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","02315.41","A","CA","6CL8","STOCKTON","US","09/27","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","","","","","","","","","TREES","","A(V)","","50","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","03001.","A","DC","DCA","WASHINGTON","US","01/19","19","175","LDA/DME","Y","PIR","GOOD","38","51","40.2933","N","38.86119258","77","2","19.4053","W","-77.03872369","12.1","50","3","","","","","","","","","","","","","13.1","P4L","TR","","MALSF","N","Y","","TREE","","C","29","27","990","240","L","","","3RD PARTY SURVEY","2013/03/15","3RD PARTY SURVEY","2013/03/15","","","","","3RD PARTY SURVEY","2013/03/15","6869","6869","6869","6869","","","","","","","","","","1","Modified","ILS_TYPE"
"2026/05/14","03001.","A","DC","DCA","WASHINGTON","US","01/19","19","175","","Y","PIR","GOOD","38","51","40.2933","N","38.86119258","77","2","19.4053","W","-77.03872369","12.1","50","3","","","","","","","","","","","","","13.1","P4L","TR","","MALSF","N","Y","","TREE","","C","29","27","990","240","L","","","3RD PARTY SURVEY","2013/03/15","3RD PARTY SURVEY","2013/03/15","","","","","3RD PARTY SURVEY","2013/03/15","6869","6869","6869","6869","","","","","","","","","","2","Modified","ILS_TYPE"
"2026/04/16","03050.11","A","FL","55FD","BAKER","US","09/27","09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","750","","","","","","","","","PLINE","","A(V)","","40","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","03050.11","A","FL","55FD","BAKER","US","09/27","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","03063.51","A","FL","BCR","BONIFAY","US","01/19","01","10","","","NPI","GOOD","30","50","11.6544","N","30.83657066","85","36","11.4988","W","-85.60319411","86","44","3","","","","","","","","","","","","","86","P2L","","","","","","","BRUSH","","A(NP)","3","5","215","115","R","","","3RD PARTY SURVEY","2018/09/30","3RD PARTY SURVEY","2018/09/30","","","","","3RD PARTY SURVEY","2018/09/30","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR"
"2026/05/14","03063.51","A","FL","BCR","BONIFAY","US","01/19","01","10","","","NPI","GOOD","30","50","11.6544","N","30.83657066","85","36","11.4988","W","-85.60319411","86","44","3","","","","","","","","","","","","","86","P2L","","","","","","","BRUSH","","A(NP)","2","10","220","115","R","","","3RD PARTY SURVEY","2018/09/30","3RD PARTY SURVEY","2018/09/30","","","","","3RD PARTY SURVEY","2018/09/30","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR"
"2026/04/16","03083.2","A","FL","47FL","BROOKSVILLE","US","10/28","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","","","","","","","","","TREE","","A(V)","","50","240","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_DEG RWY_END_LAT_MIN RWY_END_LAT_SEC RWY_END_LAT_HEMIS LAT_DECIMAL RWY_END_LONG_DEG RWY_END_LONG_MIN RWY_END_LONG_SEC RWY_END_LONG_HEMIS LONG_DECIMAL RWY_END_ELEV DISPLACED_THR_LEN RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE"
"2026/05/14","03083.2","A","FL","47FL","BROOKSVILLE","US","10/28","10","","","","","","28","32","25.0305","N","28.54028625","82","18","27.0324","W","-82.307509","38","","","","","","","","","","","","","","","","","","","","","","","TREE","","A(V)","","50","240","","","","","ADO","2026/03/31","ADO","2026/03/31","","","","","","","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_DEG RWY_END_LAT_MIN RWY_END_LAT_SEC RWY_END_LAT_HEMIS LAT_DECIMAL RWY_END_LONG_DEG RWY_END_LONG_MIN RWY_END_LONG_SEC RWY_END_LONG_HEMIS LONG_DECIMAL RWY_END_ELEV DISPLACED_THR_LEN RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE"
"2026/04/16","03083.2","A","FL","47FL","BROOKSVILLE","US","10/28","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500","","","","","","","","","PLINE","","A(V)","","45","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","RIGHT_HAND_TRAFFIC_PAT_FLAG RWY_END_LAT_DEG RWY_END_LAT_MIN RWY_END_LAT_SEC RWY_END_LAT_HEMIS LAT_DECIMAL RWY_END_LONG_DEG RWY_END_LONG_MIN RWY_END_LONG_SEC RWY_END_LONG_HEMIS LONG_DECIMAL RWY_END_ELEV DISPLACED_THR_LEN RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE"
"2026/05/14","03083.2","A","FL","47FL","BROOKSVILLE","US","10/28","28","","","Y","","","28","32","22.32","N","28.53953333","82","18","4.99","W","-82.30138611","25","","","","","","","","","","","","","","","","","","","","","","","PLINE","","A(V)","","45","200","","","","","ADO","2026/03/31","ADO","2026/03/31","","","","","","","","","","","","","","","","","","","","2","Modified","RIGHT_HAND_TRAFFIC_PAT_FLAG RWY_END_LAT_DEG RWY_END_LAT_MIN RWY_END_LAT_SEC RWY_END_LAT_HEMIS LAT_DECIMAL RWY_END_LONG_DEG RWY_END_LONG_MIN RWY_END_LONG_SEC RWY_END_LONG_HEMIS LONG_DECIMAL RWY_END_ELEV DISPLACED_THR_LEN RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE"
"2026/04/16","03270.11","A","FL","08FA","LA BELLE","US","09/27","09","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","03270.11","A","FL","08FA","LA BELLE","US","09/27","27","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","03319.","A","FL","MAI","MARIANNA","US","18/36","18","180","","N","PIR","FAIR","30","50","37.69","N","30.84380277","85","11","8.3895","W","-85.18566375","110.5","40","2.83","","","","","","","","","","","","","110.7","P4L","","","","","","","TREES","","C","28","30","1050","35","R","","","3RD PARTY SURVEY","2020/02/25","3RD PARTY SURVEY","2020/02/25","","","","","3RD PARTY SURVEY","2020/02/25","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR"
"2026/05/14","03319.","A","FL","MAI","MARIANNA","US","18/36","18","180","","N","PIR","FAIR","30","50","37.69","N","30.84380277","85","11","8.3895","W","-85.18566375","110.5","40","2.83","","","","","","","","","","","","","110.7","P4L","","","","","","","TREES","","C","25","34","1070","35","R","","","3RD PARTY SURVEY","2020/02/25","3RD PARTY SURVEY","2020/02/25","","","","","3RD PARTY SURVEY","2020/02/25","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR"
"2026/04/16","03351.","A","FL","2R4","MILTON","US","18/36","18","182","","Y","BSC","POOR","30","38","33.7574","N","30.64271038","86","59","36.5564","W","-86.99348788","78.7","","","","","","","","","","","","","","","81.7","","","","","Y","","","TREES","","A(V)","13","21","480","115","R","","","3RD PARTY SURVEY","2020/04/15","3RD PARTY SURVEY","2020/04/15","","","","","3RD PARTY SURVEY","2020/04/15","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","03351.","A","FL","2R4","MILTON","US","18/36","18","182","","Y","BSC","POOR","30","38","33.7574","N","30.64271038","86","59","36.5564","W","-86.99348788","78.7","","","","","","","","","","","","","","","81.7","","","","","Y","","","TREES","","A(V)","17","32","765","200","R","","","3RD PARTY SURVEY","2020/04/15","3RD PARTY SURVEY","2020/04/15","","","","","3RD PARTY SURVEY","2020/04/15","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","03351.","A","FL","2R4","MILTON","US","18/36","36","2","","N","NPI","POOR","30","37","57.1239","N","30.63253441","86","59","37.7495","W","-86.9938193","79.2","","","","","","","","","","","","","","","81.7","","","","","Y","","","TREES","","A(NP)","11","39","650","160","R","","","3RD PARTY SURVEY","2020/04/15","3RD PARTY SURVEY","2020/04/15","","","","","3RD PARTY SURVEY","2020/04/15","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","03351.","A","FL","2R4","MILTON","US","18/36","36","2","","N","NPI","POOR","30","37","57.1239","N","30.63253441","86","59","37.7495","W","-86.9938193","79.2","","","","","","","","","","","","","","","81.7","","","","","Y","","","TREES","","A(NP)","15","50","990","150","R","","","3RD PARTY SURVEY","2020/04/15","3RD PARTY SURVEY","2020/04/15","","","","","3RD PARTY SURVEY","2020/04/15","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","03384.","A","FL","1J9","NAVARRE","US","18/36","18","181","","N","NSTD","","30","24","33.1075","N","30.40919652","86","49","45.0199","W","-86.82917219","22","","","","","","","","","","","","","","","","","","","","","","","BLDG","","A(V)","6","15","87","45","L","","","FAA-EST IMAGERY","2010/08/24","FAA-EST IMAGERY","2010/08/24","","","","","","","","","","","","","","","","","","","","1","Modified","OBSTN_TYPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","03384.","A","FL","1J9","NAVARRE","US","18/36","18","181","","N","NSTD","","30","24","33.1075","N","30.40919652","86","49","45.0199","W","-86.82917219","22","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","6","73","440","125","L","","","FAA-EST IMAGERY","2010/08/24","FAA-EST IMAGERY","2010/08/24","","","","","","","","","","","","","","","","","","","","2","Modified","OBSTN_TYPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","03459.","A","FL","2J9","QUINCY","US","14/32","14","136","","Y","NPI","FAIR","30","36","2.8946","N","30.60080405","84","33","38.701","W","-84.56075027","221.1","20","3","30","36","1.0029","N","30.60027858","84","33","36.5622","W","-84.56015616","221.1","267","221.1","P2R","","","","","","","TREES","","A(V)","18","74","1605","160","R","","","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","2964","2964","2964","2700","","","","","","","","","","1","Modified","FAR_PART_77_CODE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","03459.","A","FL","2J9","QUINCY","US","14/32","14","136","","Y","NPI","FAIR","30","36","2.8946","N","30.60080405","84","33","38.701","W","-84.56075027","221.1","20","3","30","36","1.0029","N","30.60027858","84","33","36.5622","W","-84.56015616","221.1","267","221.1","P2R","","","","","","","TREES","","A(NP)","17","69","1430","250","R","","","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","2964","2964","2964","2700","","","","","","","","","","2","Modified","FAR_PART_77_CODE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","03459.","A","FL","2J9","QUINCY","US","14/32","32","316","","N","NPI","FAIR","30","35","41.8862","N","30.59496838","84","33","14.869","W","-84.55413027","203.4","21","3","30","35","44.1543","N","30.59559841","84","33","17.4513","W","-84.55484758","207.5","322","221.2","P2L","","","","","","","TREES","","A(V)","18","40","935","145","R","","","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","2964","2964","2755","2431","","","","","","","","","","1","Modified","FAR_PART_77_CODE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","03459.","A","FL","2J9","QUINCY","US","14/32","32","316","","N","NPI","FAIR","30","35","41.8862","N","30.59496838","84","33","14.869","W","-84.55413027","203.4","21","3","30","35","44.1543","N","30.59559841","84","33","17.4513","W","-84.55484758","207.5","322","221.2","P2L","","","","","","","TREES","","A(NP)","14","52","930","150","R","","","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","3RD PARTY SURVEY","2018/10/25","2964","2964","2755","2431","","","","","","","","","","2","Modified","FAR_PART_77_CODE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","03847.1","A","GA","JZP","JASPER","US","16/34","16","159","","N","NPI","GOOD","34","27","35.5721","N","34.45988113","84","27","36.8074","W","-84.46022427","1500.5","33","3","","","","","","","","","","","","","1515.4","P2R","","","","","","","TREES","","C","21","37","980","365","R","","","3RD PARTY SURVEY","2006/05/24","3RD PARTY SURVEY","2006/05/24","","","","","3RD PARTY SURVEY","2006/05/24","","","","","","","","","","","","","","1","Modified","RWY_END_LGTS_FLAG"
"2026/05/14","03847.1","A","GA","JZP","JASPER","US","16/34","16","159","","N","NPI","GOOD","34","27","35.5721","N","34.45988113","84","27","36.8074","W","-84.46022427","1500.5","33","3","","","","","","","","","","","","","1515.4","P2R","","","","Y","","","TREES","","C","21","37","980","365","R","","","3RD PARTY SURVEY","2006/05/24","3RD PARTY SURVEY","2006/05/24","","","","","3RD PARTY SURVEY","2006/05/24","","","","","","","","","","","","","","2","Modified","RWY_END_LGTS_FLAG"
"2026/04/16","03847.1","A","GA","JZP","JASPER","US","16/34","34","339","","N","NPI","GOOD","34","26","49.5053","N","34.4470848","84","27","15.0831","W","-84.45418975","1535.1","29","3","","","","","","","","","","","","","1535.1","P2L","","","","","","","TREES","","C","14","23","527","139","L","","","3RD PARTY SURVEY","2006/05/24","3RD PARTY SURVEY","2006/05/24","","","","","3RD PARTY SURVEY","2006/05/24","","","","","","","","","","","","","","1","Modified","RWY_END_LGTS_FLAG"
"2026/05/14","03847.1","A","GA","JZP","JASPER","US","16/34","34","339","","N","NPI","GOOD","34","26","49.5053","N","34.4470848","84","27","15.0831","W","-84.45418975","1535.1","29","3","","","","","","","","","","","","","1535.1","P2L","","","","Y","","","TREES","","C","14","23","527","139","L","","","3RD PARTY SURVEY","2006/05/24","3RD PARTY SURVEY","2006/05/24","","","","","3RD PARTY SURVEY","2006/05/24","","","","","","","","","","","","","","2","Modified","RWY_END_LGTS_FLAG"
"2026/04/16","03862.","A","GA","LGC","LAGRANGE","US","03/21","03","24","","N","NPI","GOOD","33","0","15.4673","N","33.00429647","85","4","36.5355","W","-85.07681541","677.9","","","","","","","","","","","","","","","684.2","","","","","","","","TREES","","C","14","81","1334","246","L","","","3RD PARTY SURVEY","2021/04/08","3RD PARTY SURVEY","2021/04/08","","","","","3RD PARTY SURVEY","2021/04/08","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
