"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","REGION_CODE","ADO_CODE","STATE_NAME","COUNTY_NAME","COUNTY_ASSOC_STATE","ARPT_NAME","OWNERSHIP_TYPE_CODE","FACILITY_USE_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_METHOD_CODE","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","TPA","CHART_NAME","DIST_CITY_TO_AIRPORT","DIRECTION_CODE","ACREAGE","RESP_ARTCC_ID","COMPUTER_ID","ARTCC_NAME","FSS_ON_ARPT_FLAG","FSS_ID","FSS_NAME","PHONE_NO","TOLL_FREE_NO","ALT_FSS_ID","ALT_FSS_NAME","ALT_TOLL_FREE_NO","NOTAM_ID","NOTAM_FLAG","ACTIVATION_DATE","ARPT_STATUS","FAR_139_TYPE_CODE","FAR_139_CARRIER_SER_CODE","ARFF_CERT_TYPE_DATE","NASP_CODE","ASP_ANLYS_DTRM_CODE","CUST_FLAG","LNDG_RIGHTS_FLAG","JOINT_USE_FLAG","MIL_LNDG_FLAG","INSPECT_METHOD_CODE","INSPECTOR_CODE","LAST_INSPECTION","LAST_INFO_RESPONSE","FUEL_TYPES","AIRFRAME_REPAIR_SER_CODE","PWR_PLANT_REPAIR_SER","BOTTLED_OXY_TYPE","BULK_OXY_TYPE","LGT_SKED","BCN_LGT_SKED","TWR_TYPE_CODE","SEG_CIRCLE_MKR_FLAG","BCN_LENS_COLOR","LNDG_FEE_FLAG","MEDICAL_USE_FLAG","ARPT_PSN_SOURCE","POSITION_SRC_DATE","ARPT_ELEV_SOURCE","ELEVATION_SRC_DATE","CONTR_FUEL_AVBL","TRNS_STRG_BUOY_FLAG","TRNS_STRG_HGR_FLAG","TRNS_STRG_TIE_FLAG","OTHER_SERVICES","WIND_INDCR_FLAG","ICAO_ID","MIN_OP_NETWORK","USER_FEE_FLAG","CTA","File","Action","Mods"
"2026/05/14","05433.81","A","IN","8II2","LIBERTY","US","AGL","CHI","INDIANA","UNION","IN","NORRIS FLD","PR","PR","39","39","11","N","39.65305555","84","51","58","W","-84.86611111","E","1085","E","3","W","1990","","CINCINNATI","3","NE","","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1994/08","O","","","","","CONDL","","","","","2","N","","2026/04/03","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05449.9","A","IN","73IN","LYONS","US","AGL","CHI","INDIANA","GREENE","IN","BENHAM","PR","PR","38","58","36","N","38.97666666","87","1","21","W","-87.0225","E","500","S","1","W","1990","","ST LOUIS","3","E","5","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1993/11","O","","","","","CONDL","","","","","2","N","","2016/01/12","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05449.9","A","IN","73IN","LYONS","US","AGL","CHI","INDIANA","GREENE","IN","BENHAM","PR","PR","38","58","36","N","38.97666666","87","1","21","W","-87.0225","E","500","S","1","W","1990","","ST LOUIS","3","E","5","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1993/11","O","","","","","CONDL","","","","","2","N","","2026/03/20","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05469.09","H","IN","IN84","MARTINSVILLE","US","AGL","CHI","INDIANA","MORGAN","IN","IU HEALTH MORGAN","PR","PR","39","25","30.19","N","39.42505277","86","24","16.61","W","-86.40461388","E","643","E","4","W","2010","","ST LOUIS","1","E","","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2015/05","O","","","","","CONDL","","","","","","N","","2017/10/09","","","","","","SEE RMK","","NON-ATCT","","","","Y","OWNER","2011/03/22","OWNER","2011/03/22","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05469.09","H","IN","IN84","MARTINSVILLE","US","AGL","CHI","INDIANA","MORGAN","IN","IU HEALTH MORGAN","PR","PR","39","25","30.19","N","39.42505277","86","24","16.61","W","-86.40461388","E","643","E","4","W","2010","","ST LOUIS","1","E","","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2015/05","O","","","","","CONDL","","","","","","N","","2026/03/23","","","","","","SEE RMK","","NON-ATCT","","","","Y","OWNER","2011/03/22","OWNER","2011/03/22","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05469.19","A","IN","89IN","MARTINSVILLE","US","AGL","CHI","INDIANA","MORGAN","IN","MILHON","PR","PR","39","30","25.171","N","39.50699194","86","23","22.977","W","-86.38971583","E","615","E","2","W","1985","","ST LOUIS","6","N","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1974/10","O","","","","","NO OBJECTION","","","","","2","N","1980/09/15","2022/02/23","100LL","NONE","NONE","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05469.19","A","IN","89IN","MARTINSVILLE","US","AGL","CHI","INDIANA","MORGAN","IN","MILHON","PR","PR","39","30","25.171","N","39.50699194","86","23","22.977","W","-86.38971583","E","615","E","2","W","1985","","ST LOUIS","6","N","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1974/10","O","","","","","NO OBJECTION","","","","","2","N","1980/09/15","2026/03/20","100LL","NONE","NONE","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05469.73","A","IN","2IN3","MEDARYVILLE","US","AGL","CHI","INDIANA","PULASKI","IN","TATERTOWN","PR","PR","41","5","5.141","N","41.08476138","86","55","27.07","W","-86.92418611","E","700","E","1","W","1985","","CHICAGO","2","W","","ZAU","ZCG","CHICAGO","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1989/05","O","","","","","CONDL","","","","","2","N","","2022/04/22","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05469.73","A","IN","2IN3","MEDARYVILLE","US","AGL","CHI","INDIANA","PULASKI","IN","TATERTOWN","PR","PR","41","5","5.141","N","41.08476138","86","55","27.07","W","-86.92418611","E","700","E","1","W","1985","","CHICAGO","2","W","","ZAU","ZCG","CHICAGO","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1989/05","O","","","","","CONDL","","","","","2","N","","2026/03/19","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05477.3","A","IN","70IN","MILAN","US","AGL","CHI","INDIANA","RIPLEY","IN","LEWIS AIRFIELD","PR","PR","39","10","54.192","N","39.18172","85","9","4.852","W","-85.15134777","E","989","E","3","W","1985","","ST LOUIS","4","N","55","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1980/10","O","","","","","NO OBJECTION","","","","","2","N","","2022/03/25","","","","","","","","NON-ATCT","N","","N","","ADO","","ADO","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05477.3","A","IN","70IN","MILAN","US","AGL","CHI","INDIANA","RIPLEY","IN","LEWIS AIRFIELD","PR","PR","39","10","54.192","N","39.18172","85","9","4.852","W","-85.15134777","E","989","E","3","W","1985","","ST LOUIS","4","N","55","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1980/10","O","","","","","NO OBJECTION","","","","","2","N","","2026/03/28","","","","","","","","NON-ATCT","N","","N","","ADO","","ADO","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05482.01","H","IN","5IN2","MISHAWAKA","US","AGL","CHI","INDIANA","ST JOSEPH","IN","ST JOSEPH'S RGNL MED CNTR EDISON LAKES","PR","PR","41","42","23.98","N","41.70666111","86","10","32.66","W","-86.17573888","E","749","E","0","E","2020","","CHICAGO","3","N","1","ZAU","ZCG","CHICAGO","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2010/06","O","","","","","CONDL","","","","","C","C","2021/01/19","","","","","","","SS-SR","","NON-ATCT","","","","Y","ARPTS CONTRACTOR","2021/01/19","ARPTS CONTRACTOR","2021/01/19","","","","","","Y-L","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05482.01","H","IN","5IN2","MISHAWAKA","US","AGL","CHI","INDIANA","ST JOSEPH","IN","ST JOSEPH'S RGNL MED CNTR EDISON LAKES","PR","PR","41","42","23.98","N","41.70666111","86","10","32.66","W","-86.17573888","E","749","E","0","E","2020","","CHICAGO","3","N","1","ZAU","ZCG","CHICAGO","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2010/06","O","","","","","CONDL","","","","","C","C","2021/01/19","2026/03/20","","","","","","SS-SR","","NON-ATCT","","","","Y","ARPTS CONTRACTOR","2021/01/19","ARPTS CONTRACTOR","2021/01/19","","","","","","Y-L","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05499.3","A","IN","IG07","MOORES HILL","US","AGL","CHI","INDIANA","DEARBORN","IN","JOSEPHS FLD","PR","PR","39","3","25","N","39.05694444","85","2","8","W","-85.03555555","E","860","E","4","W","1995","","ST LOUIS","5","SE","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1998/09","O","","","","","CONDL","","","","","2","N","","2021/10/05","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05499.3","A","IN","IG07","MOORES HILL","US","AGL","CHI","INDIANA","DEARBORN","IN","JOSEPHS FLD","PR","PR","39","3","25","N","39.05694444","85","2","8","W","-85.03555555","E","860","E","4","W","1995","","ST LOUIS","5","SE","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1998/09","O","","","","","CONDL","","","","","2","N","","2026/03/19","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05504.02","A","IN","IN23","MOUNT VERNON","US","AGL","CHI","INDIANA","POSEY","IN","ZELLER ELEV COMPANY","PR","PR","37","54","30.152","N","37.90837555","87","45","30.077","W","-87.75835472","E","378","E","0","W","1985","","ST LOUIS","9","E","96","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1973/03","O","","","","","NO OBJECTION","","","","","2","N","","2016/05/19","","NONE","NONE","","","","","NON-ATCT","N","","N","","","","","","","","","","","N","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05504.02","A","IN","IN23","MOUNT VERNON","US","AGL","CHI","INDIANA","POSEY","IN","ZELLER ELEV COMPANY","PR","PR","37","54","30.152","N","37.90837555","87","45","30.077","W","-87.75835472","E","378","E","0","W","1985","","ST LOUIS","9","E","96","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1973/03","O","","","","","NO OBJECTION","","","","","2","N","","2026/03/23","","NONE","NONE","","","","","NON-ATCT","N","","N","","","","","","","","","","","N","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05511.15","A","IN","IN56","MUNCIE","US","AGL","CHI","INDIANA","DELAWARE","IN","CARROLL'S AIRPARK","PR","PR","40","7","37","N","40.12694444","85","25","55","W","-85.43194444","E","940","E","4","W","2000","","CHICAGO","5","SW","5","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2002/07","O","","","","","CONDL","","","","","2","N","","2021/03/12","UL94","","","","","","","NON-ATCT","N","","","","OWNER","2001/12/14","OWNER","2001/12/14","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05511.15","A","IN","IN56","MUNCIE","US","AGL","CHI","INDIANA","DELAWARE","IN","CARROLL'S AIRPARK","PR","PR","40","7","37","N","40.12694444","85","25","55","W","-85.43194444","E","940","E","4","W","2000","","CHICAGO","5","SW","5","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2002/07","O","","","","","CONDL","","","","","2","N","","2026/04/06","UL94","","","","","","","NON-ATCT","N","","","","OWNER","2001/12/14","OWNER","2001/12/14","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05521.","H","IN","41IN","NEW ALBANY","US","AGL","CHI","INDIANA","FLOYD","IN","PROFESSIONAL ARTS BUILDING","PR","PR","38","18","1","N","38.30027777","85","50","9","W","-85.83583333","E","512","E","3","W","1995","","ST LOUIS","0","N","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1998/02","O","","","","","CONDL","","","","","2","N","","2019/02/11","","","","","","SEE RMK","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2014/09/22","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05521.","H","IN","41IN","NEW ALBANY","US","AGL","CHI","INDIANA","FLOYD","IN","PROFESSIONAL ARTS BUILDING","PR","PR","38","18","1","N","38.30027777","85","50","9","W","-85.83583333","E","512","E","3","W","1995","","ST LOUIS","0","N","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1998/02","O","","","","","CONDL","","","","","2","N","","2026/03/19","","","","","","SEE RMK","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2014/09/22","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05566.11","A","IN","5II8","PALMYRA","US","AGL","CHI","INDIANA","HARRISON","IN","JACOBI","PR","PR","38","24","36.223","N","38.41006194","86","7","43.911","W","-86.12886416","E","750","E","2","W","1985","","ST LOUIS","1","W","4","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1983/12","O","","","","","CONDL","","","","","2","N","","2024/01/29","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","N","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05566.11","A","IN","5II8","PALMYRA","US","AGL","CHI","INDIANA","HARRISON","IN","JACOBI","PR","PR","38","24","36.223","N","38.41006194","86","7","43.911","W","-86.12886416","E","750","E","2","W","1985","","ST LOUIS","1","W","4","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1983/12","O","","","","","CONDL","","","","","2","N","","2026/03/20","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","N","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05583.1","H","IN","2II4","PLAINFIELD","US","AGL","CHI","INDIANA","HENDRICKS","IN","PSI","PR","PR","39","42","40.163","N","39.71115638","86","23","7.977","W","-86.38554916","E","780","E","2","W","1985","","CHICAGO","0","N","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1982/08","O","","","","","CONDL","","","","","2","N","","2021/07/23","A","","","","","SEE RMK","","NON-ATCT","N","","","","","","","","","","","","","Y-L","","N","","","1","Modified","ARPT_NAME LAST_INFO_RESPONSE"
"2026/05/14","05583.1","H","IN","2II4","PLAINFIELD","US","AGL","CHI","INDIANA","HENDRICKS","IN","DUKE","PR","PR","39","42","40.163","N","39.71115638","86","23","7.977","W","-86.38554916","E","780","E","2","W","1985","","CHICAGO","0","N","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1982/08","O","","","","","CONDL","","","","","2","N","","2026/03/24","A","","","","","SEE RMK","","NON-ATCT","N","","","","","","","","","","","","","Y-L","","N","","","2","Modified","ARPT_NAME LAST_INFO_RESPONSE"
"2026/04/16","05589.74","A","IN","3IN0","PORTAGE","US","AGL","CHI","INDIANA","PORTER","IN","FLYING M","PR","PR","41","33","31.5","N","41.55875","87","7","34","W","-87.12611111","E","640","E","","","","","CHICAGO","3","SE","","ZAU","ZCG","CHICAGO","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2010/08","O","","","","","CONDL","","","","","2","N","","2019/06/23","","","","","","","","NON-ATCT","","","","","OWNER","2010/02/05","OWNER","2010/02/05","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05589.74","A","IN","3IN0","PORTAGE","US","AGL","CHI","INDIANA","PORTER","IN","FLYING M","PR","PR","41","33","31.5","N","41.55875","87","7","34","W","-87.12611111","E","640","E","","","","","CHICAGO","3","SE","","ZAU","ZCG","CHICAGO","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2010/08","O","","","","","CONDL","","","","","2","N","","2026/03/16","","","","","","","","NON-ATCT","","","","","OWNER","2010/02/05","OWNER","2010/02/05","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05597.51","A","IN","II26","REMINGTON","US","AGL","CHI","INDIANA","BENTON","IN","ASHBY","PR","PR","40","42","14.14","N","40.70392777","87","11","16.065","W","-87.18779583","E","750","E","1","W","1985","","CHICAGO","4","SW","","ZAU","ZCG","CHICAGO","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1982/02","O","","","","","NOT ANALYZED","","","","","2","N","","2022/02/18","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","","","2","Deleted",""
"2026/04/16","05612.73","A","IN","2IN2","ROANOKE","US","AGL","CHI","INDIANA","WHITLEY","IN","GERIG'S FLD","PR","PR","41","0","33","N","41.00916666","85","22","17","W","-85.37138888","E","850","E","4","W","1995","","CHICAGO","4","S","","ZAU","ZCG","CHICAGO","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","1999/05","O","","","","","CONDL","","","","","","N","","2021/10/05","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05612.73","A","IN","2IN2","ROANOKE","US","AGL","CHI","INDIANA","WHITLEY","IN","GERIG'S FLD","PR","PR","41","0","33","N","41.00916666","85","22","17","W","-85.37138888","E","850","E","4","W","1995","","CHICAGO","4","S","","ZAU","ZCG","CHICAGO","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","1999/05","O","","","","","CONDL","","","","","","N","","2026/03/25","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05624.03","A","IN","6IN8","RUSHVILLE","US","AGL","CHI","INDIANA","RUSH","IN","MCMINN","PR","PR","39","31","43","N","39.52861111","85","20","0","W","-85.33333333","E","1065","E","4","W","2000","","ST LOUIS","7","SE","","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2000/04","O","","","","","CONDL","","","","","2","N","","2019/09/07","","","","","","","","NON-ATCT","N","","","","OWNER","2002/04/17","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05624.03","A","IN","6IN8","RUSHVILLE","US","AGL","CHI","INDIANA","RUSH","IN","MCMINN","PR","PR","39","31","43","N","39.52861111","85","20","0","W","-85.33333333","E","1065","E","4","W","2000","","ST LOUIS","7","SE","","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2000/04","O","","","","","CONDL","","","","","2","N","","2026/03/13","","","","","","","","NON-ATCT","N","","","","OWNER","2002/04/17","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05628.94","A","IN","5II5","ST. WENDEL","US","AGL","CHI","INDIANA","POSEY","IN","KOESTER FLD","PR","PR","38","7","4.98","N","38.11805","87","42","7.32","W","-87.70203333","E","480","E","","","","","ST LOUIS","1","NW","6","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2011/09","O","","","","","CONDL","","","","","2","N","","2022/01/28","","","","","","","","NON-ATCT","","","","","OWNER","2008/06/20","OWNER","2008/06/20","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05628.94","A","IN","5II5","ST. WENDEL","US","AGL","CHI","INDIANA","POSEY","IN","KOESTER FLD","PR","PR","38","7","4.98","N","38.11805","87","42","7.32","W","-87.70203333","E","480","E","","","","","ST LOUIS","1","NW","6","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2011/09","O","","","","","CONDL","","","","","2","N","","2026/03/12","","","","","","","","NON-ATCT","","","","","OWNER","2008/06/20","OWNER","2008/06/20","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05649.","A","IN","II97","SHELBYVILLE","US","AGL","CHI","INDIANA","SHELBY","IN","SKEETER LANDING","PR","PR","39","28","40.179","N","39.4778275","85","52","59.937","W","-85.88331583","E","720","E","2","W","1985","","ST LOUIS","8","NE","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1982/07","O","","","","","NOT ANALYZED","","","","","2","N","","2009/03/12","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05649.","A","IN","II97","SHELBYVILLE","US","AGL","CHI","INDIANA","SHELBY","IN","SKEETER LANDING","PR","PR","39","28","40.179","N","39.4778275","85","52","59.937","W","-85.88331583","E","720","E","2","W","1985","","ST LOUIS","8","NE","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1982/07","O","","","","","NOT ANALYZED","","","","","2","N","","2026/03/23","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05649.13","A","IN","IN49","SHELBYVILLE","US","AGL","CHI","INDIANA","SHELBY","IN","PHERIGO","PR","PR","39","29","15.177","N","39.48754916","85","48","18.929","W","-85.80525805","E","760","E","2","W","1985","","ST LOUIS","3","S","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1975/09","O","","","","","NO OBJECTION","","","","","2","N","","1991/07/30","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","","","2","Deleted",""
"2026/04/16","05654.01","A","IN","IN51","SHERIDAN","US","AGL","CHI","INDIANA","HAMILTON","IN","WINDY KNOLL","PR","PR","40","8","26.63","N","40.14073055","86","9","6.535","W","-86.15181527","E","915","E","2","W","1985","","CHICAGO","3","E","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1975/09","O","","","","","NO OBJECTION","","","","","2","N","","2021/08/26","","","","","","","","NON-ATCT","N","","N","","ADO","2025/04/02","ADO","2025/04/02","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","05654.01","A","IN","IN51","SHERIDAN","US","AGL","CHI","INDIANA","HAMILTON","IN","WINDY KNOLL","PR","PR","40","8","26.63","N","40.14073055","86","9","6.535","W","-86.15181527","E","915","E","2","W","1985","","CHICAGO","3","E","","ZID","ZCI","INDIANAPOLIS","N","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","N","1975/09","O","","","","","NO OBJECTION","","","","","2","N","","2026/03/12","","","","","","","","NON-ATCT","N","","N","","ADO","2025/04/02","ADO","2025/04/02","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","05670.","A","IN","7IN9","SPRINGPORT","US","AGL","CHI","INDIANA","HENRY","IN","THE LAST RESORT","PR","PR","40","2","15.4","N","40.03761111","85","24","37.81","W","-85.41050277","E","1075","E","","","","","ST LOUIS","10","SW","","ZID","ZCI","INDIANAPOLIS","","HUF","TERRE HAUTE","","1-800-WX-BRIEF","","","","","","2003/02","O","","","","","CONDL","","","","","2","N","","2022/02/15","UL94","","","","","","","NON-ATCT","N","","","","ADO","2025/11/17","ADO","2025/11/17","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
