"EFF_DATE","ORIGIN_ID","DSTN_ID","PFR_TYPE_CODE","ROUTE_NO","SEGMENT_SEQ","SEG_VALUE","SEG_TYPE","STATE_CODE","COUNTRY_CODE","ICAO_REGION_CODE","NAV_TYPE","NEXT_SEG","File","Action","Mods"
"2026/05/14","DCA","DXR","H","1","15","DONIL","FIX","DE","US","K6","","MAEVE","2","Added",""
"2026/05/14","DCA","DXR","H","1","20","MAEVE","FIX","NJ","US","K6","","EEGOR1","2","Added",""
"2026/05/14","DCA","DXR","H","1","25","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","DCA","HPN","L","2","25","T320","AIRWAY","","","","","BRIGS","2","Added",""
"2026/05/14","DCA","HPN","L","2","30","BRIGS","FIX","NJ","US","K6","","EEGOR1","2","Added",""
"2026/05/14","DCA","HPN","L","2","35","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","DCA","LUK","H","1","10","OTTTO","FIX","VA","US","K6","","COLNS","2","Added",""
"2026/05/14","DCA","LUK","H","1","15","COLNS","FIX","WV","US","K6","","GAVNN8","2","Added",""
"2026/05/14","DCA","LUK","H","1","20","GAVNN8","STAR","","","","","","2","Added",""
"2026/05/14","DCA","MSY","H","1","25","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","DCA","MSY","H","1","30","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","DEN","BUR","H","1","5","BAYLR6","DP","","","","","TEHRU","2","Added",""
"2026/05/14","DEN","BUR","H","1","10","TEHRU","FIX","CO","US","K2","","ROOLL","2","Added",""
"2026/05/14","DEN","BUR","H","1","15","ROOLL","FIX","AZ","US","K2","","Q94","2","Added",""
"2026/05/14","DEN","BUR","H","1","20","Q94","AIRWAY","","","","","WELUM","2","Added",""
"2026/05/14","DEN","BUR","H","1","25","WELUM","FIX","NV","US","K2","","JANNY5","2","Added",""
"2026/05/14","DEN","BUR","H","1","30","JANNY5","STAR","","","","","","2","Added",""
"2026/05/14","DFW","BWI","H","2","25","CJAAE","FIX","WV","US","K6","","RAVNN9","2","Added",""
"2026/05/14","DFW","BWI","H","2","30","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","DFW","CLT","H","2","35","BESTT","FIX","GA","US","K7","","JONZE6","2","Added",""
"2026/05/14","DFW","CLT","H","2","40","JONZE6","STAR","","","","","","2","Added",""
"2026/05/14","DFW","HOU","H","4","10","ELLVR","FIX","TX","US","K4","","KIDDZ5","2","Added",""
"2026/05/14","DOVEY","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","DOVEY","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","DOVEY","MSY","NAR","1","45","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","DOVEY","MSY","NAR","1","50","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","DTW","BTV","H","1","20","LAGGS","FIX","NY","US","K6","","","2","Added",""
"2026/05/14","DTW","CLT","H","1","20","TAFTT","FIX","KY","US","K5","","PARQR5","2","Added",""
"2026/05/14","DTW","CLT","H","1","25","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","DTW","MSY","H","1","30","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","DTW","MSY","H","1","35","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","EBONY","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","EBONY","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","EBONY","MSY","NAR","1","55","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","EBONY","MSY","NAR","1","60","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","EMT","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","EMT","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","EMT","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","EMT","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","EWN","CLT","H","1","10","OKNEE","FIX","SC","US","K7","","MLLET4","2","Added",""
"2026/05/14","EWN","CLT","H","1","15","MLLET4","STAR","","","","","","2","Added",""
"2026/05/14","EWR","BTV","H","1","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","EWR","BTV","L","1","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","EWR","CLT","H","1","20","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","EWR","CLT","H","1","25","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","EWR","MSY","H","1","35","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","EWR","MSY","H","1","40","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","EYW","CLT","H","1","35","PONZE","FIX","SC","US","K7","","BANKR6","2","Added",""
"2026/05/14","EYW","CLT","H","1","40","BANKR6","STAR","","","","","","2","Added",""
"2026/05/14","F70","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","F70","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","F70","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","F70","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","F70","TIJ","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V186","2","Added",""
"2026/05/14","F70","TIJ","TEC","1","10","V186","AIRWAY","","","","","PGY","2","Added",""
"2026/05/14","F70","TIJ","TEC","1","15","PGY","NAVAID","CA","US","","VORTAC","TIJ","2","Added",""
"2026/05/14","F70","TIJ","TEC","1","20","TIJ","NAVAID","","MX","","VOR/DME","","2","Added",""
"2026/05/14","FAY","CLT","H","1","5","TORQD","FIX","NC","US","K7","","MLLET4","2","Added",""
"2026/05/14","FAY","CLT","H","1","10","MLLET4","STAR","","","","","","2","Added",""
"2026/05/14","FLL","BWI","H","5","35","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","FLL","BWI","H","5","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","FLL","BWI","H","6","50","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","FLL","BWI","H","6","55","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","FLL","CLT","H","3","25","CHECR","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","FLL","CLT","H","3","30","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","FLL","DXR","H","1","45","KALDA","FIX","VA","US","K6","","EEGOR1","2","Added",""
"2026/05/14","FLL","DXR","H","1","50","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","FLL","DXR","H","3","40","SAWED","FIX","VA","US","K6","","KALDA","2","Added",""
"2026/05/14","FLL","DXR","H","3","45","KALDA","FIX","VA","US","K6","","EEGOR1","2","Added",""
"2026/05/14","FLL","DXR","H","3","50","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","FLL","HPN","H","2","20","Y309","AIRWAY","","","","","SAGGY","2","Added",""
"2026/05/14","FLL","HPN","H","2","40","KALDA","FIX","VA","US","K6","","EEGOR1","2","Added",""
"2026/05/14","FLL","HPN","H","2","45","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","FLL","MSY","H","2","40","SJI","NAVAID","AL","US","","VORTAC","MNSTR2","2","Added",""
"2026/05/14","FLL","MSY","H","2","45","MNSTR2","STAR","","","","","","2","Added",""
"2026/05/14","FMY","CLT","H","1","15","CHECR","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","FMY","CLT","H","1","20","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","GSO","BWI","H","1","15","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","GSO","BWI","H","1","20","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","GSP","CLT","H","1","5","BANKR","FIX","SC","US","K7","","BANKR6","2","Added",""
"2026/05/14","GSP","CLT","H","1","10","BANKR6","STAR","","","","","","2","Added",""
"2026/05/14","HMT","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","HMT","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","HMT","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","HMT","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","HOU","BWI","H","3","40","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","HOU","BWI","H","3","45","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","HOU","CLT","H","3","35","BESTT","FIX","GA","US","K7","","JONZE6","2","Added",""
"2026/05/14","HOU","CLT","H","3","40","JONZE6","STAR","","","","","","2","Added",""
"2026/05/14","HPN","BTV","H","1","25","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","HPN","BTV","H","2","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","HPN","BTV","L","1","30","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","HPN","CLT","H","1","20","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","HPN","CLT","H","1","25","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","HWD","SMF","TEC","1","5","FEVTA","FIX","CA","US","K2","","FEVTA1","2","Added",""
"2026/05/14","HWD","SMF","TEC","1","10","FEVTA1","STAR","","","","","","2","Added",""
"2026/05/14","HYA","BWI","H","3","30","LAFLN","FIX","DE","US","K6","","MIIDY4","2","Added",""
"2026/05/14","HYA","BWI","H","3","35","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","IAD","BTV","H","1","50","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","IAD","BTV","H","2","50","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","IAD","CLT","H","1","15","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","IAD","CLT","H","1","20","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","IAD","DXR","H","1","10","AGARD","FIX","MD","US","K6","","DONIL","2","Added",""
"2026/05/14","IAD","DXR","H","1","15","DONIL","FIX","DE","US","K6","","MAEVE","2","Added",""
"2026/05/14","IAD","DXR","H","1","20","MAEVE","FIX","NJ","US","K6","","EEGOR1","2","Added",""
"2026/05/14","IAD","DXR","H","1","25","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","IAD","HPN","L","1","20","T320","AIRWAY","","","","","BRIGS","2","Added",""
"2026/05/14","IAD","HPN","L","1","25","BRIGS","FIX","NJ","US","K6","","EEGOR1","2","Added",""
"2026/05/14","IAD","HPN","L","1","30","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","IAD","LUK","H","1","10","OTTTO","FIX","VA","US","K6","","COLNS","2","Added",""
"2026/05/14","IAD","LUK","H","1","15","COLNS","FIX","WV","US","K6","","GAVNN8","2","Added",""
"2026/05/14","IAD","LUK","H","1","20","GAVNN8","STAR","","","","","","2","Added",""
"2026/05/14","IAD","MSY","H","1","25","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","IAD","MSY","H","1","30","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","IAD","MYR","H","2","5","JCOBY4","DP","","","","","SCOOB","2","Added",""
"2026/05/14","IAD","MYR","H","2","10","SCOOB","FIX","VA","US","K6","","PAACK","2","Added",""
"2026/05/14","IAD","MYR","H","2","15","PAACK","FIX","NC","US","K7","","WYLMS","2","Added",""
"2026/05/14","IAD","MYR","H","2","20","WYLMS","FIX","NC","US","K7","","","2","Added",""
"2026/05/14","IAD","PBG","H","1","50","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","IAH","BWI","H","1","45","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","IAH","BWI","H","1","50","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","IAH","BWI","H","3","45","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","IAH","BWI","H","3","50","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","IAH","CLT","H","1","25","BESTT","FIX","GA","US","K7","","JONZE6","2","Added",""
"2026/05/14","IAH","CLT","H","1","30","JONZE6","STAR","","","","","","2","Added",""
"2026/05/14","IAH","CLT","H","2","25","BESTT","FIX","GA","US","K7","","JONZE6","2","Added",""
"2026/05/14","IAH","CLT","H","2","30","JONZE6","STAR","","","","","","2","Added",""
"2026/05/14","ILM","CLT","H","1","5","OKNEE","FIX","SC","US","K7","","MLLET4","2","Added",""
"2026/05/14","ILM","CLT","H","1","10","MLLET4","STAR","","","","","","2","Added",""
"2026/05/14","ISP","BWI","H","1","35","LAFLN","FIX","DE","US","K6","","MIIDY4","2","Added",""
"2026/05/14","ISP","BWI","H","1","40","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","JAX","BWI","H","1","40","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","JAX","BWI","H","1","45","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","JAX","CLT","H","1","15","CHECR","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","JAX","CLT","H","1","20","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","JAX","CLT","H","2","15","PONZE","FIX","SC","US","K7","","BANKR6","2","Added",""
"2026/05/14","JAX","CLT","H","2","20","BANKR6","STAR","","","","","","2","Added",""
"2026/05/14","JFK","BTV","H","1","25","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","JFK","BTV","H","2","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","JFK","BTV","L","1","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","JFK","BTV","L","2","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","JFK","BWI","L","2","25","MIIDY","FIX","MD","US","K6","","MIIDY4","2","Added",""
"2026/05/14","JFK","BWI","L","2","30","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","JFK","CLT","H","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","JFK","CLT","H","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","JFK","MSY","H","1","45","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","JFK","MSY","H","1","50","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","KANNI","CLT","NAR","1","20","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","KANNI","CLT","NAR","1","25","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","KANNI","MSY","NAR","1","50","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","KANNI","MSY","NAR","1","55","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","KJOHN","CLT","NAR","1","20","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","KJOHN","CLT","NAR","1","25","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","KJOHN","MSY","NAR","1","45","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","KJOHN","MSY","NAR","1","50","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","L65","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","L65","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","L65","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","L65","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","LGA","BTV","H","1","25","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","LGA","BTV","H","2","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","LGA","BTV","L","1","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","LGA","CLT","H","1","20","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","LGA","CLT","H","1","25","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","LGA","MSY","H","1","35","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","LGA","MSY","H","1","40","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","LYH","CLT","H","3","5","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","LYH","CLT","H","3","10","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","MCO","BWI","H","1","50","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MCO","BWI","H","1","55","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MCO","BWI","H","2","35","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MCO","BWI","H","2","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MCO","CLT","H","2","15","CHECR","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","MCO","CLT","H","2","20","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","MDSD","BWI","H","2","35","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MDSD","BWI","H","2","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MDSD","BWI","H","4","50","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MDSD","BWI","H","4","55","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MDSD","BWI","H","6","60","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MDSD","BWI","H","6","65","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MDSD","CLT","H","2","30","PITRW","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","MDSD","CLT","H","2","35","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","MDSD","CLT","H","4","50","PITRW","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","MDSD","CLT","H","4","55","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","MDSD","HPN","H","4","40","OWENZ","FIX","OA","US","K","","DUNEE","2","Added",""
"2026/05/14","MDSD","HPN","H","4","45","DUNEE","FIX","NY","US","K6","","EEGOR1","2","Added",""
"2026/05/14","MDSD","HPN","H","4","50","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","MDW","CLT","H","1","30","SKYWA","FIX","TN","US","K7","","FILPZ5","2","Added",""
"2026/05/14","MDW","CLT","H","1","35","FILPZ5","STAR","","","","","","2","Added",""
"2026/05/14","MDW","MSY","H","1","40","MCB","NAVAID","MS","US","","VORTAC","TRSSH2","2","Added",""
"2026/05/14","MDW","MSY","H","1","45","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","MEM","BCT","H","1","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","BCT","H","1","10","IBUFY","FIX","MS","US","K7","","DEFUN","2","Added",""
"2026/05/14","MEM","BWI","H","2","35","CJAAE","FIX","WV","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MEM","BWI","H","2","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MEM","FLL","H","1","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","FLL","H","1","10","IBUFY","FIX","MS","US","K7","","DEFUN","2","Added",""
"2026/05/14","MEM","FLL","H","1","15","DEFUN","FIX","FL","US","K7","","BULZI","2","Added",""
"2026/05/14","MEM","FLL","H","1","20","BULZI","FIX","FL","US","K7","","TEEKY4","2","Added",""
"2026/05/14","MEM","FLL","H","1","25","TEEKY4","STAR","","","","","","2","Added",""
"2026/05/14","MEM","MCO","H","2","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","MCO","H","2","10","IBUFY","FIX","MS","US","K7","","DEFUN","2","Added",""
"2026/05/14","MEM","MIA","H","1","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","MIA","H","1","10","IBUFY","FIX","MS","US","K7","","DEFUN","2","Added",""
"2026/05/14","MEM","MIA","H","1","15","DEFUN","FIX","FL","US","K7","","BULZI","2","Added",""
"2026/05/14","MEM","MIA","H","1","20","BULZI","FIX","FL","US","K7","","FROGZ5","2","Added",""
"2026/05/14","MEM","MIA","H","1","25","FROGZ5","STAR","","","","","","2","Added",""
"2026/05/14","MEM","ORL","H","1","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","ORL","H","1","10","IBUFY","FIX","MS","US","K7","","DEFUN","2","Added",""
"2026/05/14","MEM","PBI","H","1","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","PBI","H","1","10","IBUFY","FIX","MS","US","K7","","DEFUN","2","Added",""
"2026/05/14","MEM","PIE","H","1","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","PIE","H","1","10","IBUFY","FIX","MS","US","K7","","ACORI","2","Added",""
"2026/05/14","MEM","PIE","H","1","15","ACORI","FIX","AL","US","K7","","BANGZ2","2","Added",""
"2026/05/14","MEM","PIE","H","1","20","BANGZ2","STAR","","","","","","2","Added",""
"2026/05/14","MEM","SFB","H","1","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","SFB","H","1","10","IBUFY","FIX","MS","US","K7","","DEFUN","2","Added",""
"2026/05/14","MEM","SFB","H","1","15","DEFUN","FIX","FL","US","K7","","BITTE","2","Added",""
"2026/05/14","MEM","SFB","H","1","20","BITTE","FIX","FL","US","K7","","SHREK2","2","Added",""
"2026/05/14","MEM","SFB","H","1","25","SHREK2","STAR","","","","","","2","Added",""
"2026/05/14","MEM","TPA","H","2","5","PIEPE6","DP","","","","","IBUFY","2","Added",""
"2026/05/14","MEM","TPA","H","2","10","IBUFY","FIX","MS","US","K7","","DEFUN","2","Added",""
"2026/05/14","MHT","BWI","H","5","40","LAFLN","FIX","DE","US","K6","","MIIDY4","2","Added",""
"2026/05/14","MHT","BWI","H","5","45","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","MHT","CLT","H","1","25","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","MHT","CLT","H","1","30","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","MIA","BWI","H","3","35","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MIA","BWI","H","3","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MIA","BWI","H","4","50","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MIA","BWI","H","4","55","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MIA","CLT","H","1","25","CHECR","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","MIA","CLT","H","1","30","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","MIA","DXR","H","1","45","KALDA","FIX","VA","US","K6","","EEGOR1","2","Added",""
"2026/05/14","MIA","DXR","H","1","50","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","MIA","MCO","L","2","5","DORRL2","DP","","","","","MATLK","2","Added",""
"2026/05/14","MIA","MSY","H","1","40","SJI","NAVAID","AL","US","","VORTAC","MNSTR2","2","Added",""
"2026/05/14","MIA","MSY","H","1","45","MNSTR2","STAR","","","","","","2","Added",""
"2026/05/14","MIILS","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","MIILS","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","MIILS","MSY","NAR","1","50","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","MIILS","MSY","NAR","1","55","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","MKE","BTV","H","1","35","LAGGS","FIX","NY","US","K6","","","2","Added",""
"2026/05/14","MMU","BTV","L","1","45","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","MSY","BWI","H","2","30","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","MSY","BWI","H","2","35","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","MSY","CLT","H","1","10","BESTT","FIX","GA","US","K7","","JONZE6","2","Added",""
"2026/05/14","MSY","CLT","H","1","15","JONZE6","STAR","","","","","","2","Added",""
"2026/05/14","MT","CLT","NAR","1","35","LNDIZ","FIX","VA","US","K6","","PARQR5","2","Added",""
"2026/05/14","MT","CLT","NAR","1","40","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","OAJ","CLT","H","1","10","OKNEE","FIX","SC","US","K7","","MLLET4","2","Added",""
"2026/05/14","OAJ","CLT","H","1","15","MLLET4","STAR","","","","","","2","Added",""
"2026/05/14","OKC","HOU","H","1","10","ELLVR","FIX","TX","US","K4","","KIDDZ5","2","Added",""
"2026/05/14","ONT","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","ONT","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","ONT","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","ONT","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","ONT","TIJ","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V186","2","Added",""
"2026/05/14","ONT","TIJ","TEC","1","10","V186","AIRWAY","","","","","PGY","2","Added",""
"2026/05/14","ONT","TIJ","TEC","1","15","PGY","NAVAID","CA","US","","VORTAC","TIJ","2","Added",""
"2026/05/14","ONT","TIJ","TEC","1","20","TIJ","NAVAID","","MX","","VOR/DME","","2","Added",""
"2026/05/14","ORD","BTV","H","1","40","LAGGS","FIX","NY","US","K6","","","2","Added",""
"2026/05/14","ORD","CLT","H","1","30","SKYWA","FIX","TN","US","K7","","FILPZ5","2","Added",""
"2026/05/14","ORD","CLT","H","1","35","FILPZ5","STAR","","","","","","2","Added",""
"2026/05/14","ORD","MSY","H","1","40","MCB","NAVAID","MS","US","","VORTAC","TRSSH2","2","Added",""
"2026/05/14","ORD","MSY","H","1","45","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","ORF","BWI","H","1","10","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","ORF","BWI","H","1","15","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","ORF","CLT","H","1","15","COUPN","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","ORF","CLT","H","1","20","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","ORL","BWI","H","1","65","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","ORL","BWI","H","1","70","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","ORL","BWI","H","2","55","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","ORL","BWI","H","2","60","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","ORL","BWI","H","3","65","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
