"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","ELEMENT","REF_COL_SEQ_NO","REMARK","File","Action","Mods"
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A110-1","AIRPORT","GENERAL_REMARK","","1","RWY 17/35 PREFERRED USE WHEN X WIND COMPONENT EXCEEDS 12 KT ON RWY 10/28.","2","Modified","REMARK"
"2026/04/16","02627.","A","CO","GXY","GREELEY","US","A110-2","AIRPORT","GENERAL_REMARK","","2","RWY 35 PREFERRED USE WHEN WIND LESS THAN 5 KTS. RWY 35 PREFERRED FOR TGL.","1","Modified","REMARK"
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A110-2","AIRPORT","GENERAL_REMARK","","2","RWY 35 PREFERRED USE WHEN WIND LESS THAN 5 KNOTS. RWY 35 PREFERRED FOR TGL.","2","Modified","REMARK"
"2026/04/16","02627.","A","CO","GXY","GREELEY","US","A110-5","AIRPORT","GENERAL_REMARK","","5","BE ALERT; INTENSIVE USAF STUDENT TRNG INVOF COLORADO SPRINGS & PUEBLO COLORADO.","1","Modified","REMARK"
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A110-5","AIRPORT","GENERAL_REMARK","","5","CTN INTENSIVE USAF STUDENT T INVOF COLORADO SPRINGS AND PUEBLO, COLORADO","2","Modified","REMARK"
"2026/04/16","02627.","A","CO","GXY","GREELEY","US","A110-6","AIRPORT","GENERAL_REMARK","","6","ACFT DEPG RWY 28 AVOID SB TURN PRIOR TO XG RWY 10 THLD.","1","Modified","REMARK"
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A110-6","AIRPORT","GENERAL_REMARK","","6","ACFT DEPG RWY 28 AVOID SB TURN PR TO XNG RWY 10 THLD.","2","Modified","REMARK"
"2026/04/16","02627.","A","CO","GXY","GREELEY","US","A17-H1","AIRPORT_ATTEND_SCHED","HOUR","1","1","COORD AFT HR ARPT ACES WITH FBO'S.  CALL 970-336-4866 OR 970-351-8957.","1","Modified","REMARK"
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A17-H1","AIRPORT_ATTEND_SCHED","HOUR","1","1","PREARRANGE AFT HRS ARPT ACCESS WITH FBOS.  CALL 970-336-3000 OR 970-336-3010.","2","Modified","REMARK"
"2026/04/16","02627.","A","CO","GXY","GREELEY","US","A17-M1","AIRPORT_ATTEND_SCHED","MONTH","1","1","FOR ATNDNC AFT HRS CALL 970-336-3010.","1","Modified","REMARK"
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A17-M1","AIRPORT_ATTEND_SCHED","MONTH","1","1","FOR ATTENDANCE AFT HRS CALL 970-336-3010 AND FOLLOW PROMPTS.","2","Modified","REMARK"
"2026/04/16","02829.03","H","CT","20CT","HARTFORD","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","TONY.ARMELIN@TRINITYHEALTHOFNE.ORG.","1","Modified","REMARK"
"2026/05/14","02829.03","H","CT","20CT","HARTFORD","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","EMAIL: PAUL.WENTWORTH@TRINITYHEALTHOFNE.ORG","2","Modified","REMARK"
"2026/04/16","03050.11","A","FL","55FD","BAKER","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","VFR WX CONDS; PVT USE; LANDING RESTRICTED TO N SIDE.","2","Deleted",""
"2026/04/16","03050.11","A","FL","55FD","BAKER","US","A18","AIRPORT","FACILITY_USE_CODE","","1","PERSONAL USE.","2","Deleted",""
"2026/04/16","03050.11","A","FL","55FD","BAKER","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC EGLIN APCH 850-882-9152 OR 850-882-9151.","2","Deleted",""
"2026/04/16","03270.11","A","FL","08FA","LA BELLE","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","PVT/VFR OPERNS ONLY.","2","Deleted",""
"2026/04/16","03270.11","A","FL","08FA","LA BELLE","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC FORT MYERS APCH AT 239-768-1377, WHEN APCH CLSD CTC MIAMI ARTCC AT 305-716-1731.","2","Deleted",""
"2026/04/16","03270.11","A","FL","08FA","LA BELLE","US","A52-27","RUNWAY_END_OBSTN","OBSTN_TYPE","27","1","18' TANK AT 203', 16' SHED AT 152', 12' TANK & PUMP 30' FM THR.","2","Deleted",""
"2026/04/16","03279.2","A","FL","FL27","LAKE CITY","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","JOANIE LEROY ","1","Modified","REMARK"
"2026/05/14","03279.2","A","FL","FL27","LAKE CITY","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","TIFFANY BROOME","2","Modified","REMARK"
"2026/04/16","03321.","A","FL","MLB","MELBOURNE","US","A26","AIRPORT","FAR_139_TYPE_CODE","","1","INDEX D AVBL UPON REQ.","2","Deleted",""
"2026/04/16","03351.","A","FL","2R4","MILTON","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ARPT PHYSICAL ADDRESS: 5550 N ARPT RD.","1","Modified","REMARK"
"2026/05/14","03351.","A","FL","2R4","MILTON","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ALT CTC: TONY HOWARD - TONYH@SANTAROSA.FL.GOV","2","Modified","REMARK"
"2026/04/16","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-1","AIRPORT","GENERAL_REMARK","","1","ALL MAJOR REPAIRS.","1","Modified","REMARK"
"2026/05/14","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-1","AIRPORT","GENERAL_REMARK","","1","PPR TEXT/CALL 772-924-6868.","2","Modified","REMARK"
"2026/04/16","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-2","AIRPORT","GENERAL_REMARK","","2","RWY NAINTENANCE NOT ON SCHEDULE; LDGS BY PRIOR PERMISSION ONLY.","1","Modified","REMARK"
"2026/05/14","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-2","AIRPORT","GENERAL_REMARK","","2","NO RWY LIGHTING. NO NIGHT OPS.","2","Modified","REMARK"
"2026/04/16","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-3","AIRPORT","GENERAL_REMARK","","3","FOR CD CTC MIAMI ARTCC AT 305-716-1731.","1","Modified","REMARK"
"2026/05/14","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-3","AIRPORT","GENERAL_REMARK","","3","AVOID N END RWY ROUGH TERRAIN","2","Modified","REMARK"
"2026/04/16","03396.3","A","FL","90FL","OKEECHOBEE","US","A24","AIRPORT","LNDG_FEE_FLAG","","1","LANDING FEE $50 PER L.","2","Deleted",""
"2026/04/16","03396.3","A","FL","90FL","OKEECHOBEE","US","A13","AIRPORT_CONTACT","PHONE_NO","OWNER","1","OWNER PHONE NUMBER IS AT THE AIRPORT. ALTERNATE OWNER PHONE NUMBER IS CELL 954-243-6582.","2","Deleted",""
"2026/04/16","03446.","A","FL","PCM","PLANT CITY","US","A110-8","AIRPORT","GENERAL_REMARK","","8","24 HR PPR FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQPT 813-870-8770 EXT. 3","1","Modified","REMARK"
"2026/05/14","03446.","A","FL","PCM","PLANT CITY","US","A110-8","AIRPORT","GENERAL_REMARK","","8","24 HR ADVN NOTICE OR IMT REPORTING UPON LDG FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQUIP. 813-870-8770 EXT. 3","2","Modified","REMARK"
"2026/04/16","03459.","A","FL","2J9","QUINCY","US","A57-14","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","14","1","RWY 14 APCH SLOPE 26:1 TO THE DTHR.","1","Modified","REMARK"
"2026/05/14","03459.","A","FL","2J9","QUINCY","US","A57-14","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","14","1","RWY 14 APCH SLOPE 25:1 TO THE DTHR.","2","Modified","REMARK"
"2026/04/16","03509.1","A","FL","TLH","TALLAHASSEE","US","A110-6","AIRPORT","GENERAL_REMARK","","6","24 HR PPR FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQPT CTC ARPT COMMS CENTER AT 850-891-7830.","1","Modified","REMARK"
"2026/05/14","03509.1","A","FL","TLH","TALLAHASSEE","US","A110-6","AIRPORT","GENERAL_REMARK","","6","24 HR ADVN NOTICE OR IMT REPORTING UPON LDG FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQUIP 850-891-7830.","2","Modified","REMARK"
"2026/04/16","03513.","A","FL","TPA","TAMPA","US","A110-13","AIRPORT","GENERAL_REMARK","","13","24 HR PPR FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQPT 813-870-8770 EXT. 3","1","Modified","REMARK"
"2026/05/14","03513.","A","FL","TPA","TAMPA","US","A110-13","AIRPORT","GENERAL_REMARK","","13","24 HR ADVN NOTICE OR IMT REPORTING UPON LDG FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQUIP. 813-870-8770 EXT. 3","2","Modified","REMARK"
"2026/04/16","03513.1","A","FL","VDF","TAMPA","US","A110-10","AIRPORT","GENERAL_REMARK","","10","GA TPC DEPARTING TPF SHOULD BE ADVISED THAT THERE IS MIL CLASS D ASP 0.6 MILES OFF THE DEP END OF RWY 22. GA TPC MUST EXER EXTREME CTN FOR MIL TPC IN THE PAT FOR RWY 5-23 AT MACDILL AFB.","2","Deleted",""
"2026/04/16","03513.1","A","FL","VDF","TAMPA","US","A110-11","AIRPORT","GENERAL_REMARK","","11","24 HR PPR FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQPT 813-870-8770 EXT. 3.","1","Modified","REMARK"
"2026/05/14","03513.1","A","FL","VDF","TAMPA","US","A110-11","AIRPORT","GENERAL_REMARK","","11","24 HR ADVN NOTICE OR IMT REPORTING UPON LDG FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQUIP. 813-870-8770 EXT. 3","2","Modified","REMARK"
"2026/04/16","03519.","A","FL","TPF","TAMPA","US","A110-9","AIRPORT","GENERAL_REMARK","","9","24 HR PPR FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQPT 813-870-8770 EXT. 3","1","Modified","REMARK"
"2026/05/14","03519.","A","FL","TPF","TAMPA","US","A110-9","AIRPORT","GENERAL_REMARK","","9","24 HR ADVN NOTICE OR IMT REPORTING UPON LDG FOR ACFT EQUIPPED WITH WEATHER MODIFICATION OR GEOENGINEERING EQUIP. 813-870-8770 EXT. 3","2","Modified","REMARK"
"2026/04/16","03650.","A","GA","AGS","AUGUSTA","US","A26","AIRPORT","FAR_139_TYPE_CODE","","1","ARFF INDEX C AVBL UPON REQUEST.","1","Modified","REMARK"
"2026/05/14","03650.","A","GA","AGS","AUGUSTA","US","A26","AIRPORT","FAR_139_TYPE_CODE","","1","ARFF INDEX C AVBL UPON REQUEST. ARFF INDEX D AVBL WITH 48 HR NOTICE.","2","Modified","REMARK"
"2026/04/16","03847.1","A","GA","JZP","JASPER","US","A81-APT","AIRPORT","LGT_SKED","","1","PAPI RWY 16 & 34; MIRL RWY 16/34 - OPR CONSLY.","1","Modified","REMARK"
"2026/05/14","03847.1","A","GA","JZP","JASPER","US","A81-APT","AIRPORT","LGT_SKED","","1","REIL RWY 16 & 34; PAPI RWY 16 & 34; MIRL RWY 16/34 - OPR CONSLY.","2","Modified","REMARK"
"2026/04/16","03992.","A","GA","SAV","SAVANNAH","US","A110-16","AIRPORT","GENERAL_REMARK","","16","ANG: COMBAT READINESS TRNG CNTR (CRTC)/AIR DOMINANCE CENTER (ADC) AFLD MGMT DSN 860-3145/3497, C912-963-3145/3497. DUTY HR 1230-2100Z++ MON-FRI. CTC ADC BASE OPS ON UHF 237.00 (CALL SIGN ""ADC OPS"").","1","Modified","REMARK"
"2026/05/14","03992.","A","GA","SAV","SAVANNAH","US","A110-16","AIRPORT","GENERAL_REMARK","","16","ANG: COMBAT READINESS TRNG CNTR (CRTC)/AIR DOMINANCE CENTER (ADC) AFLD MGMT DSN 860-3145/3497, C912-963-3145/3497. DUTY HR 1230-2100Z++ MON-FRI. CTC ADC BASE OPS ON UHF 253.20 (CALL SIGN ""ADC OPS"").","2","Modified","REMARK"
"2026/04/16","04149.","A","ID","BOI","BOISE","US","A110-21","AIRPORT","GENERAL_REMARK","","21","ANG: W RAMP NONSTD WHITE WINGTIP CLNC LN BHND PRKG SPOTS & WHITE PRKG SPOT NRS. E RAMP NONSTD MARKINGS FADED & OBSC; GUARD RAILS ENCROACH WINGTIP CLNC LN.","1","Modified","REMARK"
"2026/05/14","04149.","A","ID","BOI","BOISE","US","A110-21","AIRPORT","GENERAL_REMARK","","21","ANG: NSTD MRK: WEST PRK RAMP-WHITE/BLACK PRK SPOT NR., AGE BOXES.","2","Modified","REMARK"
"2026/04/16","04183.","A","ID","U58","DOWNEY","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FENCES ALL SIDES RWY. ROAD PARALLEL TO RWY.","1","Modified","REMARK"
"2026/05/14","04183.","A","ID","U58","DOWNEY","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FENCES ALL SIDES OF RWY & BTN PARL TO ROAD/RWY.","2","Modified","REMARK"
"2026/04/16","04225.33","H","ID","1ID5","KETCHUM","US","A18","AIRPORT","FACILITY_USE_CODE","","1","MEDICAL","2","Deleted",""
"2026/04/16","04225.33","H","ID","1ID5","KETCHUM","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT PERIMETER; WINDSOCK - 123.05. 3 CLICKS PAD PERIMETER AND WNDSOCK LGT; 7 CLICKS PERIMETER FLOODS LGT. ON A 70 MIN TIMER.  ","1","Modified","REMARK"
"2026/05/14","04225.33","H","ID","1ID5","KETCHUM","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT PERI; WINDSOCK - 123.05. 3 CLICKS PAD PERI & WINDSOCK LGT; 7 CLICKS PERI FLOODS LGT. ON A 70 MIN TIMER.  ","2","Modified","REMARK"
"2026/04/16","04225.33","H","ID","1ID5","KETCHUM","US","A30-H1","RUNWAY","RWY_ID","H1","1","ROOFTOP","1","Modified","REMARK"
"2026/05/14","04225.33","H","ID","1ID5","KETCHUM","US","A30-H1","RUNWAY","RWY_ID","H1","1","ROOFTOP.","2","Modified","REMARK"
"2026/04/16","04413.","A","IL","BLV","BELLEVILLE","US","A110-32","AIRPORT","GENERAL_REMARK","","32","CIV ACFT FUEL:  A+ 100LL (ARPT TRML SVC, AVBL 1400-0200Z++, C618-566-5265.)","1","Modified","REMARK"
"2026/05/14","04413.","A","IL","BLV","BELLEVILLE","US","A110-32","AIRPORT","GENERAL_REMARK","","32","CIV ACFT FUEL:  A+ 100LL (AGI GROUND, AVBL 1400-0200Z++, C618-566-5265.)","2","Modified","REMARK"
"2026/04/16","04413.","A","IL","BLV","BELLEVILLE","US","A110-37","AIRPORT","GENERAL_REMARK","","37","SAFB PPR DSN 576-1861, C618-256-1861, FAX EXTN 6718. ALL INBD PAX/CARGO ACFT MUST CTC 375 COMD POST NO LATER THAN 30 MIN PRIOR TO LDG. AMC ACFT RSTD DUR BASH PHASEII AND WHEN ARPT ENTERS BIRD WATCH CONDITIONS MODERATE OR SEVERE.","1","Modified","REMARK"
"2026/05/14","04413.","A","IL","BLV","BELLEVILLE","US","A110-37","AIRPORT","GENERAL_REMARK","","37","SAFB PPR DSN 576-1861, C618-256-1861. ALL INBD PAX/CARGO ACFT MUST CTC 375 COMD POST NO LATER THAN 30 MIN PRIOR TO LDG. AMC ACFT RSTD DUR BASH PHASEII AND WHEN ARPT ENTERS BIRD WATCH CONDITIONS MODERATE OR SEVERE.","2","Modified","REMARK"
"2026/04/16","04413.","A","IL","BLV","BELLEVILLE","US","A110-47","AIRPORT","GENERAL_REMARK","","47","PARKING AT THE 126 ARW RAMP IS OFFICIAL BUSINESS ONLY REQUIRING 48 HRS PPR. PPR CALL DSN 760-4275, C 618-222-4275, OR 126TH CP EXTN 4255. ","1","Modified","REMARK"
"2026/05/14","04413.","A","IL","BLV","BELLEVILLE","US","A110-47","AIRPORT","GENERAL_REMARK","","47","PARKING AT THE 126 ARW RAMP IS OFFICIAL BUSINESS ONLY REQUIRING 48 HRS PPR. PPR CALL DSN 760-9977, C 618-229-9977, OR 126TH CP C 618-229-9060.","2","Modified","REMARK"
"2026/04/16","04413.","A","IL","BLV","BELLEVILLE","US","A110-53","AIRPORT","GENERAL_REMARK","","53","CIVILIAN FBO AVBL 1400-0200Z++, C618-566-5265 (ATS). OTR TIMES AVBL WITH PRIOR NOTICE.","1","Modified","REMARK"
"2026/05/14","04413.","A","IL","BLV","BELLEVILLE","US","A110-53","AIRPORT","GENERAL_REMARK","","53","CIVILIAN FBO AVBL 1200-2030Z++, C618-566-5265.","2","Modified","REMARK"
"2026/04/16","04413.","A","IL","BLV","BELLEVILLE","US","A31-14R/32L","RUNWAY","RWY_LEN","14R/32L","1"," HAS 1000 FT OVRN NW END.","1","Modified","REMARK"
"2026/05/14","04413.","A","IL","BLV","BELLEVILLE","US","A31-14R/32L","RUNWAY","RWY_LEN","14R/32L","1","HAS 1000 FT OVRN BOTH ENDS.","2","Modified","REMARK"
"2026/04/16","04413.","A","IL","BLV","BELLEVILLE","US","A33-14R/32L_SURF","RUNWAY_SURFACE_TYPE","SURFACE_TYPE_CODE","14R/32L","1","MISC: FIRST 6000 FT OF RY 32L IS ASPH, REMAINING 2001 FT IS CONC; LOCKED WHEEL TURNS ON ASPH PORTION OF RY PROHIBITED.  180 DEG TURNS ON ASPH PORTION OF RY IS AUTHORIZED FOR LGT & MED CATAGORY ACFT ONLY.","1","Modified","REMARK"
"2026/05/14","04413.","A","IL","BLV","BELLEVILLE","US","A33-14R/32L_SURF","RUNWAY_SURFACE_TYPE","SURFACE_TYPE_CODE","14R/32L","1","MISC: FIRST 6000 FT OF RWY 32L IS ASPH, REMAINING 2006 FT IS CONC; LOCKED WHEEL TURNS ON ASPH PORTION OF RWY PROHIBITED.  180 DEG TURNS ON ASPH PORTION OF RWY IS AUTHORIZED FOR LGT & MED CATAGORY ACFT ONLY.","2","Modified","REMARK"
"2026/04/16","04431.12","A","IL","IL57","BLOOMINGTON","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC ST LOUIS APCH AT 314-890-1017.","1","Modified","REMARK"
"2026/05/14","04431.12","A","IL","IL57","BLOOMINGTON","US","A110-1","AIRPORT","GENERAL_REMARK","","1","RWY 18, 385 FT WDNQ RADIO TOWER 1.56 NM NE. FOR CD CTC ST LOUIS APCH AT 314-890-1017.","2","Modified","REMARK"
"2026/04/16","04431.12","A","IL","IL57","BLOOMINGTON","US","A52-18","RUNWAY_END_OBSTN","OBSTN_TYPE","18","1","500 FT TOWER 2-1/2 MI ENE.","2","Deleted",""
"2026/04/16","04930.5","H","IL","LL29","PANA","US","A30-H1","RUNWAY","RWY_ID","H1","1","TLOF 40X40 FT; FATO 100X100 FT; SA 100X100 FT; INGRESS/EGRESS 310/070.","1","Modified","REMARK"
"2026/05/14","04930.5","H","IL","LL29","PANA","US","A30-H1","RUNWAY","RWY_ID","H1","1","TLOF 40X40 FT; FATO 100X100 FT; SA 100X100 FT; INGRESS/EGRESS 310/130.","2","Modified","REMARK"
"2026/04/16","05074.5","H","IL","62LL","YORKVILLE","US","A15","AIRPORT_CONTACT","ADDRESS1","MANAGER","1","OTHER CONTACT: KIRK KRUSE 630-978-6200 KKRUSE@RUSHCOPLEY.COM","1","Modified","REMARK"
"2026/05/14","05074.5","H","IL","62LL","YORKVILLE","US","A15","AIRPORT_CONTACT","ADDRESS1","MANAGER","1","OTHER CONTACT: STEVE RUDY 630-978-6200","2","Modified","REMARK"
"2026/04/16","05210.","A","IN","CFJ","CRAWFORDSVILLE","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT REIL RWY 04 & 22 - CTAF. MIRL RWY 04/22 PRESET TO LOW INTST;  INCR INTST - CTAF.","1","Modified","REMARK"
"2026/05/14","05210.","A","IN","CFJ","CRAWFORDSVILLE","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT REIL RWY 05 & 23 - CTAF. MIRL RWY 05/23 PRESET TO LOW INTST;  INCR INTST - CTAF.","2","Modified","REMARK"
"2026/04/16","05231.5","A","IN","0IN1","DECKER","US","A110-1","AIRPORT","GENERAL_REMARK","","1","CALL AMGR BEFO USING 812-769-4184 OR 812-882-6420","1","Modified","REMARK"
"2026/05/14","05231.5","A","IN","0IN1","DECKER","US","A110-1","AIRPORT","GENERAL_REMARK","","1","CALL AMGR BFR USING 812-769-4184 OR 812-881-7762.","2","Modified","REMARK"
"2026/04/16","05293.","A","IN","3FK","FRANKLIN","US","A57-03","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","03","1","APCH SLOPE TO DTHR 21:1.","1","Modified","REMARK"
"2026/05/14","05293.","A","IN","3FK","FRANKLIN","US","A57-03","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","03","1","CTLNG OBSTN EXCEEDS A 45 DEG SLP.","2","Modified","REMARK"
"2026/04/16","05410.","A","IN","OKK","KOKOMO","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MALSR RWY 23; REIL RWY 05 & 14/32; PAPI RWY 05, 14, 32; HIRL RWY 05/23; MIRL RWY 14/32 - CTAF.","1","Modified","REMARK"
"2026/05/14","05410.","A","IN","OKK","KOKOMO","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MALSR RWY 23; REIL RWY 05, 14, & 32; PAPI RWY 05, 14, & 32; HIRL RWY 05/23; MIRL RWY 14/32 - CTAF.","2","Modified","REMARK"
"2026/04/16","05583.1","H","IN","2II4","PLAINFIELD","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","SCOTT BISHOP 317-503-1357","1","Modified","REMARK"
"2026/05/14","05583.1","H","IN","2II4","PLAINFIELD","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","SCOTT BISHOP 317-503-1357 OR LANDEN STEWART. EMAIL: LANDEN.STEWART@DUKE-ENERGY.COM","2","Modified","REMARK"
"2026/04/16","05597.51","A","IN","II26","REMINGTON","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","FILED FOR RECORD PURPOSES ONLY.","2","Deleted",""
"2026/04/16","05597.51","A","IN","II26","REMINGTON","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC CHICAGO ARTCC AT 630-906-8921.","2","Deleted",""
"2026/04/16","05649.1","A","IN","GEZ","SHELBYVILLE","US","A17-M2","AIRPORT_ATTEND_SCHED","MONTH","2","1","ATNDD IREG ON CHRISTMAS; NEW YEARS; EASTER & THANKSGIVING.","1","Modified","REMARK"
"2026/05/14","05649.1","A","IN","GEZ","SHELBYVILLE","US","A17-M2","AIRPORT_ATTEND_SCHED","MONTH","2","1","ATNDD IREG ON HOLS","2","Modified","REMARK"
"2026/04/16","05649.13","A","IN","IN49","SHELBYVILLE","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC INDIANAPOLIS APCH AT 317-227-5743.","2","Deleted",""
"2026/04/16","05740.1","A","IN","DCY","WASHINGTON","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT REIL RWY 18 & 36; PAPI RWY 18 & 36; MIRL RWY 18/36 - CTAF.","1","Modified","REMARK"
"2026/05/14","05740.1","A","IN","DCY","WASHINGTON","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT REIL RWY 36; PAPI RWY 18 & 36; MIRL RWY 18/36 - CTAF.","2","Modified","REMARK"
"2026/04/16","05829.","A","IA","AMW","AMES","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MALSR RWY 01; VASI RWYS 13, 19 & 31; HIRL RWY 01/19 & MIRL RWY 13/31 - CTAF.","1","Modified","REMARK"
"2026/05/14","05829.","A","IA","AMW","AMES","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MALSR RWY 01; VASI RWYS 19; HIRL RWY 01/19 & MIRL RWY 13/31 - CTAF.","2","Modified","REMARK"
"2026/04/16","05846.01","A","IA","TZT","BELLE PLAINE","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","CITY ADMINISTRATOR","1","Modified","REMARK"
"2026/05/14","05846.01","A","IA","TZT","BELLE PLAINE","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","INTERIM MANAGER","2","Modified","REMARK"
"2026/04/16","06589.01","H","KS","79KS","EUREKA","US","A15","AIRPORT_CONTACT","ADDRESS2","MANAGER","1","MANGAGER EMAIL: RHARRIS@GWCH.ORG","2","Deleted",""
"2026/04/16","06870.52","A","KS","02KS","ST MARYS","US","A40-18/36","RUNWAY","RWY_LGT_CODE","18/36","1","SOLAR - CONSTANT CAPACITOR","2","Deleted",""
"2026/04/16","07090.","A","KY","CVG","COVINGTON","US","A26","AIRPORT","FAR_139_TYPE_CODE","","1","ARFF INDEX D/E AVBL UPON REQ.","1","Modified","REMARK"
"2026/05/14","07090.","A","KY","CVG","COVINGTON","US","A26","AIRPORT","FAR_139_TYPE_CODE","","1","ARFF INDEX E AVBL UPON REQ.","2","Modified","REMARK"
"2026/04/16","07357.01","H","KY","6KY9","RUSSELL","US","A110-1","AIRPORT","GENERAL_REMARK","","1","OWNER DESIRES ARPT NOT BE CHARTED.","2","Deleted",""
"2026/04/16","07357.01","H","KY","6KY9","RUSSELL","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC INDIANAPOLIS ARTCC AT 317-247-2411.","2","Deleted",""
"2026/04/16","08011.","C","ME","ME30","GREENVILLE","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC BOSTON ARTCC AT 603-879-6859.","2","Deleted",""
"2026/04/16","08011.","C","ME","ME30","GREENVILLE","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","OR 207-695-3721","2","Deleted",""
"2026/04/16","08095.1","C","ME","ME12","LIVERMORE","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","VFR OPNS ONLY.","2","Deleted",""
"2026/04/16","08095.1","C","ME","ME12","LIVERMORE","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC PORTLAND APCH AT 207-874-7320,  WHEN APCH CLSD CTC BOSTON ARTCC AT 603-879-6859.","2","Deleted",""
"2026/04/16","08484.","A","MD","ADW","CAMP SPRINGS","US","A110-4","AIRPORT","GENERAL_REMARK","","4","SVC-LGT: RWY 01L/19R PAPI AND ILS RPI NOT COINCIDENTAL. RWY 01L APCH END PAPI LCTD ON RGT SIDE OF RWY. RWY 01L/19R PAPI SET FOR HGT GROUP 4. RWY 01R/19L PAPI AND ILS RPI NOT COINCIDENTAL. RWY 01R/19L PAPI SET FOR HGT GROUP 3.","1","Modified","REMARK"
"2026/05/14","08484.","A","MD","ADW","CAMP SPRINGS","US","A110-4","AIRPORT","GENERAL_REMARK","","4","SVC: LGT: RWY 01L/19R VGSI AND ILS GLIDEPATH NOT COINCIDENTAL. RWY 01L/19R PAPI SET FOR HGT GROUP 4. RWY 01R/19L PAPI SET FOR HGT GROUP 4.","2","Modified","REMARK"
"2026/04/16","08645.","A","MD","SBY","SALISBURY","US","A110-12","AIRPORT","GENERAL_REMARK","","12","TWY E CLSD TO ACFT WINGSPAN MORE THAN 79 FT.","2","Deleted",""
