navId,navType,sourceRowId,name,city,stateCode,countryCode,regionCode,lat,lon,freq,chan,navStatus,nasUseFlag,publicUseFlag,highAltArtccId,lowAltArtccId,legacyNavIdTypeKey,currentPointKey
LGD,NDB,864,LA GRANDE,LA GRANDE,OR,US,ANM,45.34248988,-117.962717,296,,OPERATIONAL IFR,Y,Y,ZSE,ZSE,POINT:NAVAID:LGD:NDB,POINT:NAVAID:LGD:NDB:US:OR:LA_GRANDE
LH,NDB,865,EGROW,BLOOMINGTON/NORMAL,IL,US,AGL,40.56035158,-88.87463369,334,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:LH:NDB,POINT:NAVAID:LH:NDB:US:IL:BLOOMINGTON/NORMAL
LHO,VOR/DME,866,BRIGHAM CITY,LOGAN,UT,US,ANM,41.79289761,-112.00977083,112.9,76X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:LHO:VOR/DME,POINT:NAVAID:LHO:VOR/DME:US:UT:LOGAN
LHS,VORTAC,867,LAKE HUGHES,LAKE HUGHES,CA,US,AWP,34.68297333,-118.57693805,114.35,90Y,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:LHS:VORTAC,POINT:NAVAID:LHS:VORTAC:US:CA:LAKE_HUGHES
LIB,VORTAC,868,LIBERTY,LIBERTY,NC,US,ASO,35.81162147,-79.61259191,113,77X,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:LIB:VORTAC,POINT:NAVAID:LIB:VORTAC:US:NC:LIBERTY
LIH,VORTAC,869,LIHUE,LIHUE,HI,US,AWP,21.96527133,-159.3380998,113.5,82X,OPERATIONAL RESTRICTED,Y,Y,ZHN,ZHN,POINT:NAVAID:LIH:VORTAC,POINT:NAVAID:LIH:VORTAC:US:HI:LIHUE
LIN,VOR/DME,870,LINDEN,LINDEN,CA,US,AWP,38.07458047,-121.00385797,114.8,95X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:LIN:VOR/DME,POINT:NAVAID:LIN:VOR/DME:US:CA:LINDEN
LIT,VORTAC,871,LITTLE ROCK,LITTLE ROCK,AR,US,ASW,34.8101,-92.15206666,115.1,98X,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:LIT:VORTAC,POINT:NAVAID:LIT:VORTAC:US:AR:LITTLE_ROCK
LJT,DME,872,TIMMERMAN,MILWAUKEE,WI,US,AGL,43.10977461,-88.03728147,115.65,103Y,OPERATIONAL RESTRICTED,Y,Y,ZAU,ZAU,POINT:NAVAID:LJT:DME,POINT:NAVAID:LJT:DME:US:WI:MILWAUKEE
LK,NDB,873,LAANG,LOUISVILLE,KY,US,ASO,38.14480266,-85.63339361,414,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:LK:NDB,POINT:NAVAID:LK:NDB:US:KY:LOUISVILLE
LKG,NDB,874,LINDBERGH,AMERICUS,GA,US,ASO,32.17447833,-84.10815697,242,,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:LKG:NDB,POINT:NAVAID:LKG:NDB:US:GA:AMERICUS
LKI,TACAN,875,LAKESIDE,DULUTH,MN,US,AGL,46.84385102,-92.1859255,135.4,11X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:LKI:TACAN,POINT:NAVAID:LKI:TACAN:US:MN:DULUTH
LKT,VOR/DME,876,SALMON,SALMON,ID,US,ANM,45.02131166,-114.08423666,113.5,82X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:LKT:VOR/DME,POINT:NAVAID:LKT:VOR/DME:US:ID:SALMON
LKV,VORTAC,877,LAKEVIEW,LAKEVIEW,OR,US,ANM,42.49284311,-120.50710441,112,57X,OPERATIONAL RESTRICTED,Y,Y,ZSE,ZSE,POINT:NAVAID:LKV:VORTAC,POINT:NAVAID:LKV:VORTAC:US:OR:LAKEVIEW
LKX,NDB,878,LA PRYOR,LA PRYOR,TX,US,ASW,28.92997055,-99.85478,223,,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:LKX:NDB,POINT:NAVAID:LKX:NDB:US:TX:LA_PRYOR
LLA,VOR/DME,879,WHITE LAKE,WHITE LAKE,LA,US,ASW,29.66322527,-92.3736425,114.95,96Y,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:LLA:VOR/DME,POINT:NAVAID:LLA:VOR/DME:US:LA:WHITE_LAKE
LLC,VORTAC,880,LOVELOCK,LOVELOCK,NV,US,AWP,40.12526258,-118.5775955,116.5,112X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:LLC:VORTAC,POINT:NAVAID:LLC:VORTAC:US:NV:LOVELOCK
LLO,TACAN,881,LLANO,LLANO,TX,US,ASW,30.79633333,-98.78738888,108.2,19X,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:LLO:TACAN,POINT:NAVAID:LLO:TACAN:US:TX:LLANO
LLW,NDB,882,WOODVILLE,ELIZABETH CITY,NC,US,ASO,36.26299777,-76.29803416,254,,OPERATIONAL IFR,Y,Y,,ZDC,POINT:NAVAID:LLW:NDB,POINT:NAVAID:LLW:NDB:US:NC:ELIZABETH_CITY
LMN,VOR/DME,883,LAMONI,LAMONI,IA,US,ACE,40.59676452,-93.967592,116.7,114X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:LMN:VOR/DME,POINT:NAVAID:LMN:VOR/DME:US:IA:LAMONI
LMT,VORTAC,884,KLAMATH FALLS,KLAMATH FALLS,OR,US,ANM,42.15314158,-121.72752827,115.9,106X,OPERATIONAL RESTRICTED,Y,Y,ZSE,ZSE,POINT:NAVAID:LMT:VORTAC,POINT:NAVAID:LMT:VORTAC:US:OR:KLAMATH_FALLS
LMX,DME,885,ALAMO,ALAMO,NV,US,AWP,37.36233972,-115.19305833,113.65,83Y,SHUTDOWN,Y,Y,ZLA,ZLA,POINT:NAVAID:LMX:DME,POINT:NAVAID:LMX:DME:US:NV:ALAMO
LNK,VORTAC,886,LINCOLN,LINCOLN,NE,US,ACE,40.92379347,-96.7420095,116.1,108X,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:LNK:VORTAC,POINT:NAVAID:LNK:VORTAC:US:NE:LINCOLN
LNR,DME,887,LONE ROCK,LONE ROCK,WI,US,AGL,43.29440277,-90.13314602,116.05,107Y,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:LNR:DME,POINT:NAVAID:LNR:DME:US:WI:LONE_ROCK
LNT,NDB,888,MILNOT,MILLINOCKET,ME,US,ANE,45.648588,-68.55033322,344,,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:LNT:NDB,POINT:NAVAID:LNT:NDB:US:ME:MILLINOCKET
LNY,VORTAC,889,LANAI,LANAI CITY,HI,US,AWP,20.76450377,-156.96889997,117.7,124X,OPERATIONAL RESTRICTED,Y,Y,ZHN,ZHN,POINT:NAVAID:LNY:VORTAC,POINT:NAVAID:LNY:VORTAC:US:HI:LANAI_CITY
LO,NDB,890,TARGY,WEST YELLOWSTONE,MT,US,ANM,44.57542416,-111.19755722,415,,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:LO:NDB,POINT:NAVAID:LO:NDB:US:MT:WEST_YELLOWSTONE
LOA,VORTAC,891,LEONA,LEONA,TX,US,ASW,31.1240175,-95.96795611,110.8,45X,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:LOA:VORTAC,POINT:NAVAID:LOA:VORTAC:US:TX:LEONA
LOZ,VOR/DME,892,LONDON,LONDON,KY,US,ASO,37.03315038,-84.11007466,116.55,112Y,OPERATIONAL RESTRICTED,Y,Y,ZID,ZID,POINT:NAVAID:LOZ:VOR/DME,POINT:NAVAID:LOZ:VOR/DME:US:KY:LONDON
LQ,NDB,893,LICOL,SPRINGFIELD,IL,US,AGL,39.91190272,-89.60316836,375,,OPERATIONAL IFR,N,Y,ZKC,ZKC,POINT:NAVAID:LQ:NDB,POINT:NAVAID:LQ:NDB:US:IL:SPRINGFIELD
LRD,VORTAC,894,LAREDO,LAREDO,TX,US,ASW,27.47873733,-99.41767891,117.4,121X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:LRD:VORTAC,POINT:NAVAID:LRD:VORTAC:US:TX:LAREDO
LRF,TACAN,895,JACKSONVILLE,JACKSONVILLE,AR,US,ASW,34.91806513,-92.15767088,109.2,29X,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:LRF:TACAN,POINT:NAVAID:LRF:TACAN:US:AR:JACKSONVILLE
LRP,VOR/DME,896,LANCASTER,LANCASTER,PA,US,AEA,40.11997552,-76.29129536,117.3,120X,OPERATIONAL RESTRICTED,Y,Y,ZNY,ZNY,POINT:NAVAID:LRP:VOR/DME,POINT:NAVAID:LRP:VOR/DME:US:PA:LANCASTER
LSE,DME,897,LA CROSSE,LA CROSSE,WI,US,AGL,43.87612233,-91.25599338,108.4,21X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:LSE:DME,POINT:NAVAID:LSE:DME:US:WI:LA_CROSSE
LSF,VOR/DME,898,LAWSON,FORT BENNING (COLUMBUS),GA,US,ASO,32.33229444,-84.99311666,111.4,51X,OPERATIONAL RESTRICTED,N,Y,ZTL,ZTL,POINT:NAVAID:LSF:VOR/DME,POINT:NAVAID:LSF:VOR/DME:US:GA:FORT_BENNING__COLUMBUS
LSU,VORTAC,899,FIGHTING TIGER,BATON ROUGE,LA,US,ASW,30.48513375,-91.29406661,116.5,112X,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:LSU:VORTAC,POINT:NAVAID:LSU:VORTAC:US:LA:BATON_ROUGE
LSV,TACAN,900,NELLIS,LAS VEGAS,NV,US,AWP,36.24465555,-115.02508333,135.5,12X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:LSV:TACAN,POINT:NAVAID:LSV:TACAN:US:NV:LAS_VEGAS
LTJ,VOR/DME,901,KLICKITAT,THE DALLES,OR,US,ANM,45.71358333,-121.10083333,112.3,70X,OPERATIONAL RESTRICTED,Y,Y,ZSE,ZSE,POINT:NAVAID:LTJ:VOR/DME,POINT:NAVAID:LTJ:VOR/DME:US:OR:THE_DALLES
LTS,VORTAC,902,ALTUS,ALTUS,OK,US,ASW,34.66292777,-99.27116666,109.8,35X,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:LTS:VORTAC,POINT:NAVAID:LTS:VORTAC:US:OK:ALTUS
LUA,NDB,903,CAVERNS,LURAY,VA,US,AEA,38.69931797,-78.47236075,245,,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:LUA:NDB,POINT:NAVAID:LUA:NDB:US:VA:LURAY
LUF,TACAN,904,LUKE,GLENDALE,AZ,US,AWP,33.53768055,-112.38021111,113,77X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:LUF:TACAN,POINT:NAVAID:LUF:TACAN:US:AZ:GLENDALE
LUK,VOT,905,CINCINNATI MUNI/LUNKEN,CINCINNATI,OH,US,AGL,39.10725466,-84.422842,108.4,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:LUK:VOT,POINT:NAVAID:LUK:VOT:US:OH:CINCINNATI
LUR,NDB/DME,906,CAPE LISBURNE,CAPE LISBURNE,AK,US,AAL,68.87125441,-166.07600402,385,20Y,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:LUR:NDB/DME,POINT:NAVAID:LUR:NDB/DME:US:AK:CAPE_LISBURNE
LVD,VOR/DME,907,LEVEL ISLAND,LEVEL ISLAND,AK,US,AAL,56.46770888,-133.08311361,116.5,112X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:LVD:VOR/DME,POINT:NAVAID:LVD:VOR/DME:US:AK:LEVEL_ISLAND
LVL,DME,908,LAWRENCEVILLE,LAWRENCEVILLE,VA,US,AEA,36.81803583,-77.90296805,112.9,76X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:LVL:DME,POINT:NAVAID:LVL:DME:US:VA:LAWRENCEVILLE
LVM,VOR/DME,909,LIVINGSTON,LIVINGSTON,MT,US,ANM,45.70248158,-110.44245175,116.1,108X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:LVM:VOR/DME,POINT:NAVAID:LVM:VOR/DME:US:MT:LIVINGSTON
LVT,VOR/DME,910,LIVINGSTON,LIVINGSTON,TN,US,ASO,36.58450944,-85.16662305,114.35,90Y,OPERATIONAL IFR,Y,Y,ZID,ZID,POINT:NAVAID:LVT:VOR/DME,POINT:NAVAID:LVT:VOR/DME:US:TN:LIVINGSTON
LVZ,VORTAC,911,WILKES-BARRE,WILKES BARRE SCRANTON,PA,US,AEA,41.27279891,-75.68946622,111.6,53X,OPERATIONAL RESTRICTED,Y,Y,ZNY,ZNY,POINT:NAVAID:LVZ:VORTAC,POINT:NAVAID:LVZ:VORTAC:US:PA:WILKES_BARRE_SCRANTON
LW,NDB,912,BUSHI,LEWISBURG,WV,US,AEA,37.78227202,-80.468557,346,,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:LW:NDB,POINT:NAVAID:LW:NDB:US:WV:LEWISBURG
LWB,DME,913,GREENBRIER,LEWISBURG,WV,US,AEA,37.86386472,-80.39181752,116.05,107Y,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:LWB:DME,POINT:NAVAID:LWB:DME:US:WV:LEWISBURG
LWL,VOR/DME,914,WELLS,WELLS,NV,US,AWP,41.14480277,-114.97751111,114.65,93Y,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:LWL:VOR/DME,POINT:NAVAID:LWL:VOR/DME:US:NV:WELLS
LWM,DME,915,LAWRENCE,LAWRENCE,MA,US,ANE,42.7404183,-71.09485027,112.5,72X,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:LWM:DME,POINT:NAVAID:LWM:DME:US:MA:LAWRENCE
LWT,VOR/DME,916,LEWISTOWN,LEWISTOWN,MT,US,ANM,47.05297008,-109.60616813,115.45,101Y,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:LWT:VOR/DME,POINT:NAVAID:LWT:VOR/DME:US:MT:LEWISTOWN
LWV,DME,917,LAWRENCEVILLE,LAWRENCEVILLE,IL,US,AGL,38.76986819,-87.60382755,108.8,25X,OPERATIONAL IFR,Y,Y,ZID,ZID,POINT:NAVAID:LWV:DME,POINT:NAVAID:LWV:DME:US:IL:LAWRENCEVILLE
LY,NDB,918,BOJAR,EVINGTON,VA,US,AEA,37.2624225,-79.24313052,385,,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:LY:NDB,POINT:NAVAID:LY:NDB:US:VA:EVINGTON
LYH,VOR/DME,919,LYNCHBURG,LYNCHBURG,VA,US,AEA,37.25457702,-79.23638052,109.2,29X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:LYH:VOR/DME,POINT:NAVAID:LYH:VOR/DME:US:VA:LYNCHBURG
LYZ,NDB,920,WILLIS,BAINBRIDGE,GA,US,ASO,30.97235883,-84.52496963,359,,OPERATIONAL IFR,Y,Y,ZJX,ZJX,POINT:NAVAID:LYZ:NDB,POINT:NAVAID:LYZ:NDB:US:GA:BAINBRIDGE
MA,NDB,921,WEXOR,CADILLAC,MI,US,AGL,44.23712438,-85.5471725,336,,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:MA:NDB,POINT:NAVAID:MA:NDB:US:MI:CADILLAC
MA,NDB,922,FARLY,MIDLAND,TX,US,ASW,31.98809611,-102.32515169,326,,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:MA:NDB,POINT:NAVAID:MA:NDB:US:TX:MIDLAND
MAD,VOR/DME,923,MADISON,MADISON,CT,US,ANE,41.31386111,-72.69220277,110.4,41X,OPERATIONAL IFR,Y,Y,ZBW,ZNY,POINT:NAVAID:MAD:VOR/DME,POINT:NAVAID:MAD:VOR/DME:US:CT:MADISON
MAF,VORTAC,924,MIDLAND,MIDLAND,TX,US,ASW,32.00934505,-102.19038863,112.6,73X,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:MAF:VORTAC,POINT:NAVAID:MAF:VORTAC:US:TX:MIDLAND
MAF,VOT,925,MIDLAND,MIDLAND,TX,US,ASW,31.94095833,-102.20180555,108.2,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:MAF:VOT,POINT:NAVAID:MAF:VOT:US:TX:MIDLAND
MAI,VORTAC,926,MARIANNA,MARIANNA,FL,US,ASO,30.78619575,-85.12446688,114,87X,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:MAI:VORTAC,POINT:NAVAID:MAI:VORTAC:US:FL:MARIANNA
MAJ,NDB/DME,927,MAJURO,MAJURO ATOLL,,MH,,7.06528177,171.26858513,316,114X,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:MAJ:NDB/DME,POINT:NAVAID:MAJ:NDB/DME:MH::MAJURO_ATOLL
MAM,VOR/DME,928,MATAMOROS,MATAMOROS,,MX,,25.77083888,-97.52390555,114.3,90X,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:MAM:VOR/DME,POINT:NAVAID:MAM:VOR/DME:MX::MATAMOROS
MAP,TACAN,929,MAPLES,MAPLES,MO,US,ACE,37.59076527,-91.78856972,113.4,81X,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:MAP:TACAN,POINT:NAVAID:MAP:TACAN:US:MO:MAPLES
MAW,TACAN,930,MALDEN,MALDEN,MO,US,ACE,36.55511416,-89.91142194,111.2,49X,OPERATIONAL IFR,Y,Y,ZME,ZME,POINT:NAVAID:MAW:TACAN,POINT:NAVAID:MAW:TACAN:US:MO:MALDEN
MAZ,NDB,931,MAYAGUEZ,MAYAGUEZ,PR,US,ASO,18.25375805,-67.15248527,254,,OPERATIONAL IFR,N,N,,ZSU,POINT:NAVAID:MAZ:NDB,POINT:NAVAID:MAZ:NDB:US:PR:MAYAGUEZ
MAZ,VOR/DME,932,MAYAGUEZ,MAYAGUEZ,PR,US,ASO,18.25645258,-67.15103375,110.6,43X,OPERATIONAL RESTRICTED,Y,Y,ZSU,ZSU,POINT:NAVAID:MAZ:VOR/DME,POINT:NAVAID:MAZ:VOR/DME:US:PR:MAYAGUEZ
MB,NDB,933,JEPOT,MANISTEE,MI,US,AGL,44.27076375,-86.14274627,254,,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:MB:NDB,POINT:NAVAID:MB:NDB:US:MI:MANISTEE
MB,NDB,934,OLSTE,SAGINAW,MI,US,AGL,43.46149802,-84.1798328,257,,OPERATIONAL IFR,Y,Y,ZOB,ZOB,POINT:NAVAID:MB:NDB,POINT:NAVAID:MB:NDB:US:MI:SAGINAW
MBL,DME,935,MANISTEE,MANISTEE,MI,US,AGL,44.27064166,-86.25404441,111.4,51X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:MBL:DME,POINT:NAVAID:MBL:DME:US:MI:MANISTEE
MBS,VOR/DME,936,SAGINAW,SAGINAW,MI,US,AGL,43.53164825,-84.07730305,114.35,90Y,OPERATIONAL RESTRICTED,Y,Y,ZOB,ZOB,POINT:NAVAID:MBS:VOR/DME,POINT:NAVAID:MBS:VOR/DME:US:MI:SAGINAW
MBW,VOR/DME,937,MEDICINE BOW,MEDICINE BOW,WY,US,ANM,41.84552222,-106.00428388,116.85,115Y,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:MBW:VOR/DME,POINT:NAVAID:MBW:VOR/DME:US:WY:MEDICINE_BOW
MC,NDB,938,FERNI,MC COMB,MS,US,ASO,31.25450772,-90.51041625,413,,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:MC:NDB,POINT:NAVAID:MC:NDB:US:MS:MC_COMB
MCB,VORTAC,939,MC COMB,MC COMB,MS,US,ASO,31.30445277,-90.25820305,116.7,114X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:MCB:VORTAC,POINT:NAVAID:MCB:VORTAC:US:MS:MC_COMB
MCC,VOR/DME,940,MC CLELLAN,SACRAMENTO,CA,US,AWP,38.66739466,-121.40416138,109.2,29X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:MCC:VOR/DME,POINT:NAVAID:MCC:VOR/DME:US:CA:SACRAMENTO
MCF,TACAN,941,MACDILL,TAMPA,FL,US,ASO,27.86116111,-82.51351111,111,47X,OPERATIONAL RESTRICTED,Y,Y,ZMA,ZMA,POINT:NAVAID:MCF:TACAN,POINT:NAVAID:MCF:TACAN:US:FL:TAMPA
MCG,VORTAC,942,MC GRATH,MC GRATH,AK,US,AAL,62.95103219,-155.61138,115.5,102X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:MCG:VORTAC,POINT:NAVAID:MCG:VORTAC:US:AK:MC_GRATH
MCI,VORTAC,943,KANSAS CITY,KANSAS CITY,MO,US,ACE,39.28528333,-94.73706111,113.25,79Y,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:MCI:VORTAC,POINT:NAVAID:MCI:VORTAC:US:MO:KANSAS_CITY
MCK,FAN_MARKER,944,MC COOK,MC COOK,NE,US,ACE,40.17996341,-100.54478513,,,OPERATIONAL IFR,Y,Y,ZDV,ZDV,POINT:NAVAID:MCK:FAN_MARKER,POINT:NAVAID:MCK:FAN_MARKER:US:NE:MC_COOK
MCK,VOR/DME,945,MC COOK,MC COOK,NE,US,ACE,40.20379725,-100.59422566,115.3,100X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:MCK:VOR/DME,POINT:NAVAID:MCK:VOR/DME:US:NE:MC_COOK
MCM,DME,946,MACON,MACON,MO,US,ACE,39.65404716,-92.48213647,112.9,76X,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:MCM:DME,POINT:NAVAID:MCM:DME:US:MO:MACON
MCN,DME,947,MACON,MACON,GA,US,ASO,32.69118511,-83.64718336,114.2,89X,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:MCN:DME,POINT:NAVAID:MCN:DME:US:GA:MACON
MCW,VOR/DME,948,MASON CITY,MASON CITY,IA,US,ACE,43.09475708,-93.32987236,114.9,96X,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:MCW:VOR/DME,POINT:NAVAID:MCW:VOR/DME:US:IA:MASON_CITY
MD,NDB,949,CABBI,CARBONDALE/MURPHYSBORO,IL,US,AGL,37.87023911,-89.24554241,388,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:MD:NDB,POINT:NAVAID:MD:NDB:US:IL:CARBONDALE/MURPHYSBORO
MD,NDB,950,ENOLA,HARRISBURG,PA,US,AEA,40.24638775,-76.90069525,204,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:MD:NDB,POINT:NAVAID:MD:NDB:US:PA:HARRISBURG
MDO,VOR/DME,951,MIDDLETON ISLAND,MIDDLETON ISLAND,AK,US,AAL,59.42180444,-146.350015,115.3,100X,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:MDO:VOR/DME,POINT:NAVAID:MDO:VOR/DME:US:AK:MIDDLETON_ISLAND
MDT,VOT,952,HARRISBURG,HARRISBURG,PA,US,AEA,40.19739,-76.76360952,110,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:MDT:VOT,POINT:NAVAID:MDT:VOT:US:PA:HARRISBURG
MDY,NDB,953,MIDWAY,MIDWAY ATOLL,QM,US,AWP,28.20413888,-177.37919444,400,,OPERATIONAL IFR,Y,Y,ZOA,ZOA,POINT:NAVAID:MDY:NDB,POINT:NAVAID:MDY:NDB:US:QM:MIDWAY_ATOLL
ME,NDB,954,MAXTN,MAXTON,NC,US,ASO,34.73319144,-79.44370491,257,,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:ME:NDB,POINT:NAVAID:ME:NDB:US:NC:MAXTON
MEI,VORTAC,955,MERIDIAN,MERIDIAN,MS,US,ASO,32.37843902,-88.80426747,117,117X,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:MEI:VORTAC,POINT:NAVAID:MEI:VORTAC:US:MS:MERIDIAN
MEM,VORTAC,956,MEMPHIS,MEMPHIS,TN,US,ASO,35.01510577,-89.98320161,117.5,122X,OPERATIONAL IFR,Y,Y,ZME,ZME,POINT:NAVAID:MEM:VORTAC,POINT:NAVAID:MEM:VORTAC:US:TN:MEMPHIS
MEM,VOT,957,MEMPHIS METROPOLITN,MEMPHIS,TN,US,ASO,35.04994444,-89.98141666,111,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:MEM:VOT,POINT:NAVAID:MEM:VOT:US:TN:MEMPHIS
MF,NDB,958,MANNS,MANSFIELD,OH,US,AGL,40.7663278,-82.44515097,372,,OPERATIONAL IFR,Y,Y,ZOB,ZOB,POINT:NAVAID:MF:NDB,POINT:NAVAID:MF:NDB:US:OH:MANSFIELD
MF,NDB,959,MISSI,MC ALLEN,TX,US,ASW,26.25383638,-98.31049347,330,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:MF:NDB,POINT:NAVAID:MF:NDB:US:TX:MC_ALLEN
MFD,TACAN,960,MANSFIELD,MANSFIELD,OH,US,AGL,40.86861211,-82.5909615,108.8,25X,OPERATIONAL RESTRICTED,Y,Y,ZOB,ZOB,POINT:NAVAID:MFD:TACAN,POINT:NAVAID:MFD:TACAN:US:OH:MANSFIELD
MFE,VOR/DME,961,MC ALLEN,MC ALLEN,TX,US,ASW,26.17387663,-98.24078641,117.2,119X,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:MFE:VOR/DME,POINT:NAVAID:MFE:VOR/DME:US:TX:MC_ALLEN
MFR,VOT,962,MEDFORD,MEDFORD,OR,US,ANM,42.35847222,-122.86641666,117.2,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:MFR:VOT,POINT:NAVAID:MFR:VOT:US:OR:MEDFORD
MG,NDB,963,MARRA,MONTGOMERY,AL,US,ASO,32.31161519,-86.51063447,245,,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:MG:NDB,POINT:NAVAID:MG:NDB:US:AL:MONTGOMERY
MGM,VORTAC,964,MONTGOMERY,MONTGOMERY,AL,US,ASO,32.22228161,-86.31972708,112.1,58X,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:MGM:VORTAC,POINT:NAVAID:MGM:VORTAC:US:AL:MONTGOMERY
MGR,DME,965,MOULTRIE,MOULTRIE,GA,US,ASO,31.08226841,-83.80421566,108.8,25X,OPERATIONAL IFR,Y,Y,ZJX,ZJX,POINT:NAVAID:MGR:DME,POINT:NAVAID:MGR:DME:US:GA:MOULTRIE
