airwayKey,awyId,awyDesignation,regulatory,remark,airwayString,updateDate,sourceCycle,sourceTable,sourceRowId
AIRWAY:J180,J180,J,Y,,LIT ZAVEL FTZ,2025/10/09,2026-05-14,AWY_BASE,182
AIRWAY:J181,J181,J,Y,,FUZ OKM,2025/06/06,2026-05-14,AWY_BASE,183
AIRWAY:J182,J182,J,Y,,GLD KIRKE RASCL ICT BURDN CHELI COODY RZC,2017/05/22,2026-05-14,AWY_BASE,184
AIRWAY:J183,J183,J,Y,,ELP PEQ,2024/09/09,2026-05-14,AWY_BASE,185
AIRWAY:J187,J187,J,Y,,MEM ZESAM BSIDE FTZ,2017/05/22,2026-05-14,AWY_BASE,186
AIRWAY:J188,J188,J,Y,,BET CERGU SQA,2001/05/09,2026-05-14,AWY_BASE,187
AIRWAY:J189,J189,J,Y,,AVE LIN LMT HRMNS MRTEN BTG ALDER SEA,2017/05/22,2026-05-14,AWY_BASE,188
AIRWAY:J19,J19,J,Y,,STL RBS OBK,2022/07/08,2026-05-14,AWY_BASE,189
AIRWAY:J190,J190,J,Y,,CRL KEEHO DORET ZORBO SLT KONJE REBBL CFB KODEY RKA ALB,2021/11/30,2026-05-14,AWY_BASE,190
AIRWAY:J195,J195,J,Y,,ANN UDENE FLIPS BKA,2011/01/12,2026-05-14,AWY_BASE,191
AIRWAY:J196,J196,J,Y,,BCE RIFMN EKR,2017/05/22,2026-05-14,AWY_BASE,192
AIRWAY:J197,J197,J,Y,,DVC HGO GLD,2023/05/31,2026-05-14,AWY_BASE,193
AIRWAY:J198,J198,J,Y,,MVA KROST ILC OFTEC RIFMN EKR,2017/05/22,2026-05-14,AWY_BASE,194
AIRWAY:J199,J199,J,Y,,ILC DTA OFFIG HELPR EKR,2017/05/22,2026-05-14,AWY_BASE,195
AIRWAY:J2,J2,J,Y,,MZB GWIRE IPL HEEDS BZA HOGGZ MOHAK JUDTH GBN ALMON TUS OLIIN ALIBY ELP FIGMO FST KEMPL JCT LEJON SAT IAH LCH LSU SJI MUURY INBRD CEW DEFUN,2020/12/03,2026-05-14,AWY_BASE,196
AIRWAY:J20,J20,J,Y,,SEA RADDY YKM BRUKK PDT BEAMO DNJ PIH OCS FQF QUAIL HGO LAA IRW ATOKA PLATE DECOD EIC BERKE MIXIE STAGE KAMEN MHZ MEI MGM,2022/07/15,2026-05-14,AWY_BASE,197
AIRWAY:J202,J202,J,Y,,FFU ODUCE OCS DDY,2017/05/22,2026-05-14,AWY_BASE,198
AIRWAY:J203,J203,J,Y,,BIL HILGR GTF,2017/05/22,2026-05-14,AWY_BASE,199
AIRWAY:J204,J204,J,Y,,DPR MLS HILGR GTF,2017/05/22,2026-05-14,AWY_BASE,200
AIRWAY:J206,J206,J,Y,,ALS HBU DBL NLSEN OCS,2017/05/22,2026-05-14,AWY_BASE,201
AIRWAY:J21,J21,J,Y,,TTXOX LRD SAT CWK ACT FUZ ADM IRW ICT PEABO GOSSL JUDGE OVR TODDO EYHUX GOOLD ONTIJ HARPI GEP DLH,2022/09/06,2026-05-14,AWY_BASE,202
AIRWAY:J211,J211,J,Y,,EMI JERES BUSTR LEONI JST,2024/10/25,2026-05-14,AWY_BASE,203
AIRWAY:J212,J212,J,Y,,TFD BXK CULTS HRRBR CURIV DECAS PSP,2017/05/22,2026-05-14,AWY_BASE,204
AIRWAY:J217,J217,J,Y,,HNK ZUUCS ETG,2024/03/28,2026-05-14,AWY_BASE,205
AIRWAY:J22,J22,J,Y,,CFDNC WEGUS LRD CRP HYNES PSX HEIGH LCH MCB MEI,2022/07/08,2026-05-14,AWY_BASE,206
AIRWAY:J220,J220,J,Y,,AML JERES BEETS MICAH VALLO FORTT BIGEO WUNDR SFK,2024/07/09,2026-05-14,AWY_BASE,207
AIRWAY:J23,J23,J,Y,,SAT HENLY SPURS JUMBO EDNAS HICOE MQP BATIK IRW PER JAMEY ICT,2017/05/22,2026-05-14,AWY_BASE,208
AIRWAY:J231,J231,J,Y,,TNP CADEZ HIPPI DRK NABOB PAYSO CHEAR SJN ACH,2022/07/08,2026-05-14,AWY_BASE,209
AIRWAY:J232,J232,J,Y,,MZV BURKK IRK,2017/05/22,2026-05-14,AWY_BASE,210
AIRWAY:J233,J233,J,Y,,STL IRK SKBOZ CNOTA CAPPR ALO,2019/12/04,2026-05-14,AWY_BASE,211
AIRWAY:J236,J236,J,Y,,TRM EED TBC,2017/05/22,2026-05-14,AWY_BASE,212
AIRWAY:J24,J24,J,Y,,MTU CHE HGO SELLS OATHE HYS SLN JUDGE MCI DRIVL WELTS STL COWES TILMN VHP BIGXX HICKI FLM HVQ TARCI TUKEY OAKLE BIGAL MOL,2022/09/17,2026-05-14,AWY_BASE,213
AIRWAY:J240,J240,J,Y,,MTU HBU,2017/05/22,2026-05-14,AWY_BASE,214
AIRWAY:J244,J244,J,Y,,FTI ZUN CHEAR PXR,2017/05/22,2026-05-14,AWY_BASE,215
AIRWAY:J25,J25,J,Y,,MAM GROSZ BRO CRP ICEMN SAT CWK ACT FUZ ATOKA DWINE TUL DOSOA MCI BACNN DSM JORDY ALOCK MCW GEP,2023/06/08,2026-05-14,AWY_BASE,216
AIRWAY:J26,J26,J,Y,,FARCY ELP SUMMY CME PNH MMB ICT FRACA MCI IRK,2025/06/06,2026-05-14,AWY_BASE,217
AIRWAY:J27,J27,J,Y,,SAT MARCS PUFER BAZBL STELL LFK,2017/05/22,2026-05-14,AWY_BASE,218
AIRWAY:J28,J28,J,Y,,MLF HVE BDROC HBU KANON RODDY FLOOD PUB GCK KYLER ICT,2018/10/12,2026-05-14,AWY_BASE,219
AIRWAY:J29,J29,J,Y,,DEVOE CRP HYNES PSX IAH RAECN DARTR VELCO ENJOY LURIC MIXIE ELD SUTTN TOZZI CARIN MEM VISQA TINGS PXV,2025/10/09,2026-05-14,AWY_BASE,220
AIRWAY:J3,J3,J,Y,,OAK RBL LKV IMB GEG,2024/03/28,2026-05-14,AWY_BASE,221
AIRWAY:J30,J30,J,Y,,ODI SIBER BRIBE COTON JOT MOPER WHETT TRAKK APE OTMAN KARYL LUISE BUCKO SHAAR ESL DRUZZ TRIXY,2025/08/01,2026-05-14,AWY_BASE,222
AIRWAY:J31,J31,J,Y,,LEV HRV MEI,2022/07/21,2026-05-14,AWY_BASE,223
AIRWAY:J32,J32,J,Y,,OAK SAC COLOM FMG LLC BAM PARKA MLD BOY CZI DPR ABR DLH,2021/11/22,2026-05-14,AWY_BASE,224
AIRWAY:J33,J33,J,Y,,IAH LITLD BLTWY STELL CRIED DONIE TANBE FUZ,2017/05/22,2026-05-14,AWY_BASE,225
AIRWAY:J34,J34,J,Y,,HQM OLM RADDY MWH ODESS HLN BIL RECAP DPR RWF HARPI ODI HILRO DLL BAE ADALE VIO HASTE ALPHE CRL WOOST RIEKE DJB GAABE MAINE SPOOL AIR BUCKO SHAAR ESL DRUZZ TRIXY,2026/03/25,2026-05-14,AWY_BASE,226
AIRWAY:J35,J35,J,Y,,LEV OYSTY ZYDCO MCB MCGEE SQS XESSS MEM KIMEL RUSLR FAM,2024/10/28,2026-05-14,AWY_BASE,227
AIRWAY:J36,J36,J,Y,,MLP GTF HILGR DIK FAR GEP ODI DUTYS BAE DABJU FNT,2017/05/22,2026-05-14,AWY_BASE,228
AIRWAY:J4,J4,J,Y,,LAX JUGLI CIVET RUSTT PIONE TNP PKE WLVRN BXK SSO EWM CONNE INK ABI FUZ EIC BERKE MIXIE STAGE KAMEN MHZ,2022/05/27,2026-05-14,AWY_BASE,229
AIRWAY:J41,J41,J,Y,,MGM VUZ LOBBS GOOGY MEM LUKKY ZAVEL SGF EUNIK SCAWT MCI AGENT OVR,2020/05/22,2026-05-14,AWY_BASE,230
AIRWAY:J42,J42,J,Y,,AMUKI FST LOWGO ABI FUZ TXK,2022/01/04,2026-05-14,AWY_BASE,231
AIRWAY:J43,J43,J,Y,,VXV FOUNT YOCKY DACOS FLM ROD JECKA MAYZE ANEWA IDEAS NELLS CRL,2025/12/04,2026-05-14,AWY_BASE,232
AIRWAY:J44,J44,J,Y,,PXR INW DILCO DEXTR RSK ALS VIMPY FQF MCK LNK,2025/10/09,2026-05-14,AWY_BASE,233
AIRWAY:J45,J45,J,Y,,BNA LAJUG TINGS DENNI PLESS STL IRK DSM EYHUX FSD ABR,2022/05/17,2026-05-14,AWY_BASE,234
AIRWAY:J46,J46,J,Y,,TUL PLIED LUKKY ARG ZESAM KIMEL SOPIE BNA RABOW VXV,2019/12/11,2026-05-14,AWY_BASE,235
AIRWAY:J478,J478,J,Y,,GGW CFCKK,2019/10/24,2026-05-14,AWY_BASE,236
AIRWAY:J48,J48,J,Y,,LANNA PTW BYRDD HAAGN PENSY EMI CSN MOL,2022/07/11,2026-05-14,AWY_BASE,237
AIRWAY:J49,J49,J,Y,,PSB BIGEO MAGIO DGRAF DARBO BUFFY HNK ALB HOWES SQUAM FRIAR BGR PQI,2025/12/15,2026-05-14,AWY_BASE,238
AIRWAY:J5,J5,J,Y,,LAX LANDO EHF PINNI TIOGA SONNY TILTS FMG PYRAM HARTT BAARB LKV POWEL SUMMA TAOMA SEA CFKFL CFJCC CFDCT,2021/04/05,2026-05-14,AWY_BASE,239
AIRWAY:J50,J50,J,Y,,EHF LANDO BOILE PDZ YCDIL WBERG BLH SALOM KOFFA GBN TFD TOTEC ITEMM SSO ALIBY ELP LINZY INK ABI HICOE ACT TORNN CRIED LFK VELCO TBEND CIDOR AEX MCB CEW,2026/02/10,2026-05-14,AWY_BASE,240
AIRWAY:J501,J501,J,Y,,RZS PEGRS ZONAL BSR PYE NIECE OED HQM WAPTO TOU CYVIC EEVER BKA HOLIE YAK KATAT CASEL JOH TED YONEK TORTE SQA VIDDA BET,2026/01/20,2026-05-14,AWY_BASE,241
AIRWAY:J502,J502,J,Y,,OTZ FAI HRDNG RDFLG ORT,2024/11/06,2026-05-14,AWY_BASE,242
AIRWAY:J503,J503,J,Y,,SEA CASCD DIABO IWACK CFKNF,2021/10/12,2026-05-14,AWY_BASE,243
AIRWAY:J505,J505,J,Y,,SEA FLAAK TWISP ONSET CFRCR,2020/03/30,2026-05-14,AWY_BASE,244
AIRWAY:J507,J507,J,Y,,BRW SCC FYU ORT CFXBV CFZMR YAK,2021/04/05,2026-05-14,AWY_BASE,245
AIRWAY:J511,J511,J,Y,,DLG KOWOK SAHOK FAGIN NONDA AMOTT GASTO TED GKN,2021/08/09,2026-05-14,AWY_BASE,246
AIRWAY:J512,J512,J,Y,,ENM UNK GAL,2017/05/23,2026-05-14,AWY_BASE,247
AIRWAY:J515,J515,J,Y,,CFDJJ ORT RDFLG HRDNG FAI BTT BRW,2021/10/07,2026-05-14,AWY_BASE,248
AIRWAY:J516,J516,J,Y,,GTF CFNGJ,2021/02/08,2026-05-14,AWY_BASE,249
AIRWAY:J52,J52,J,Y,,CFDDH SHUKA CASCD TWISP GEG DOXIE LKT DBS OCS FQF QUAIL HGO LAA ADM TXK CISAR SUTTN SQS,2022/09/12,2026-05-14,AWY_BASE,250
AIRWAY:J523,J523,J,Y,,BCE ELY LONNR DERMT REO IMB LTJ WANTA SEA ARRIE TOU CFSKH CFTBX ANN,2024/03/28,2026-05-14,AWY_BASE,251
AIRWAY:J530,J530,J,Y,,GTF GGRBI,2020/03/17,2026-05-14,AWY_BASE,252
AIRWAY:J536,J536,J,Y,,SSR CFCLG,2020/05/21,2026-05-14,AWY_BASE,253
AIRWAY:J537,J537,J,Y,,REO MLP ONEAL,2022/01/04,2026-05-14,AWY_BASE,254
AIRWAY:J538,J538,J,Y,,DLH DLL BAE,2025/06/06,2026-05-14,AWY_BASE,255
AIRWAY:J539,J539,J,Y,,GGW CFVWQ,2021/04/05,2026-05-14,AWY_BASE,256
AIRWAY:J54,J54,J,Y,,TOU OLM SUMMA WANTA KOTAA BKE HOVEL BOI PIH CKW LAR,2024/03/28,2026-05-14,AWY_BASE,257
AIRWAY:J540,J540,J,Y,,MLP STIGS,2020/05/22,2026-05-14,AWY_BASE,258
AIRWAY:J541,J541,J,Y,,YAK FAKES BERGS ASORT SSR,2013/06/24,2026-05-14,AWY_BASE,259
AIRWAY:J547,J547,J,Y,,OBK KUBBS PMM HASTE DEWIT FNT,2017/05/23,2026-05-14,AWY_BASE,260
AIRWAY:J548,J548,J,Y,,PMM WLTER ADALE BITTR UFDUH PECOK TVC,2017/05/23,2026-05-14,AWY_BASE,261
AIRWAY:J549,J549,J,Y,,ISN CFGMH,2021/11/30,2026-05-14,AWY_BASE,262
AIRWAY:J554,J554,J,Y,,GIJ BENJO CRL CFHFC CFJGT COHOW SURLY JHW,2021/11/30,2026-05-14,AWY_BASE,263
AIRWAY:J56,J56,J,Y,,MVA TCH NLSEN CHE GOULL FROGS RIDJE TOMSN FQF,2021/12/03,2026-05-14,AWY_BASE,264
AIRWAY:J569,J569,J,Y,,GTF DORSE,2020/05/22,2026-05-14,AWY_BASE,265
AIRWAY:J57,J57,J,Y,,TCS ONM ABQ,2017/05/23,2026-05-14,AWY_BASE,266
AIRWAY:J58,J58,J,Y,,OAL ILC MLF RSK RGINA ESPAN FTI PNH SPS BATIK FUZ ADUKE LURIC NOBBL TURNN FOSIN AEX PEBBY HRV,2026/02/12,2026-05-14,AWY_BASE,267
AIRWAY:J584,J584,J,Y,,OBK UNBAR CFLTH CRL KEEHO DORET ZORBO SLT DDUBS FQM MEGSS HAYED BWZ,2018/03/22,2026-05-14,AWY_BASE,268
AIRWAY:J59,J59,J,Y,,PSB ZUUCS CNTER EXTOL AUDIL SYR,2017/05/23,2026-05-14,AWY_BASE,269
AIRWAY:J599,J599,J,Y,,MLP TWIGY CFRBZ,2021/03/29,2026-05-14,AWY_BASE,270
AIRWAY:J6,J6,J,Y,,SNS GOALI ROBIE AVE LANDO PMD HELDE HEC EED CHILY DRK PYRIT ZUN ABQ TCC PNH CRUSR IRW HVQ PERKS COLNS EYTEE MRB HYPER FLIRT SAAME LRP HOUTN KAYNE TOWIN PARKE BWZ SAX JEFFF FLOSI WEETS ACOVE ALB,2025/10/07,2026-05-14,AWY_BASE,271
AIRWAY:J60,J60,J,Y,,LAX PDZ CIVET RESOR HEC BLD BCE HVE DBL DVV HCT DRABS LNK CNOTA IOW VORIN JOT DJB CANCR HAGUD TYSUN MIDST PSB DOOTH FORTT DANNR GYNTS NEWEL CANDR SAX,2026/03/23,2026-05-14,AWY_BASE,272
AIRWAY:J603,J603,J,Y,,ELF DLG,2022/01/03,2026-05-14,AWY_BASE,273
AIRWAY:J604,J604,J,Y,,HBT RWO,2023/06/05,2026-05-14,AWY_BASE,274
AIRWAY:J605,J605,J,Y,,BKA MDO,2023/06/05,2026-05-14,AWY_BASE,275
AIRWAY:J61,J61,J,Y,,EMI LARRI MICAH BURNI PSB,2020/09/10,2026-05-14,AWY_BASE,276
AIRWAY:J617,J617,J,Y,,HOM JOH,2022/01/03,2026-05-14,AWY_BASE,277
AIRWAY:J618,J618,J,Y,,ADK HORTH MORDI ELF,2022/01/03,2026-05-14,AWY_BASE,278
AIRWAY:J619,J619,J,Y,,EHM SPY,2022/01/03,2026-05-14,AWY_BASE,279
AIRWAY:J623,J623,J,Y,,PDN CDB BILBE SPY,2022/01/03,2026-05-14,AWY_BASE,280
AIRWAY:J64,J64,J,Y,,LAX JUGLI CIVET RESOR HEC GLACO PGS TBC RHYSS COCAN RSK PUB HLC FWA GONER CASIO MAINE LEPEW EWC BURNI MCMAN VALLO RAV SUZIE SARAA,2026/01/28,2026-05-14,AWY_BASE,281
AIRWAY:J65,J65,J,Y,,SAT WEELS ABI CME TCS TMACK TAGGS PXR KOFFA SALOM BLH DECAS AERRO PMD LANDO EHF SAC RBL LMT SEA,2021/04/05,2026-05-14,AWY_BASE,282
AIRWAY:J66,J66,J,Y,,EWM BGS ABI FUZ BYP DECOD GLOVE MEEOW LIT MEM BEATS DEVAC WODDY CALCO RMG,2025/10/08,2026-05-14,AWY_BASE,283
AIRWAY:J67,J67,J,Y,,LIN LKV BTG,2017/05/23,2026-05-14,AWY_BASE,284
AIRWAY:J68,J68,J,Y,,GEP NICKL DLL BAE DABJU FNT,2022/09/13,2026-05-14,AWY_BASE,285
AIRWAY:J7,J7,J,Y,,LAX FIM REYES DERBB REBRG FRA GENNE FMG GASSI REO BOI LKT GTF GGRBI,2021/11/19,2026-05-14,AWY_BASE,286
AIRWAY:J70,J70,J,Y,,HQM ELMAA SEA NORMY BLUIT EPH MLP LWT DIK ABR GEP NICKL WILDD AUGER BAE PMM ALPHE DUNKS SVM CFGFT BEWEL JHW HOXIE DMACK STENT MAGIO LVZ JENNO HARTY STW LGA JFK,2023/08/11,2026-05-14,AWY_BASE,287
AIRWAY:J71,J71,J,Y,,MEM HUMBO CRELL ENL BOSIE CAROL COWES WLDBL GORDO JARKE RBS OBK,2021/12/15,2026-05-14,AWY_BASE,288
AIRWAY:J713,J713,J,Y,,BIL BOY BPI TCH,2022/01/03,2026-05-14,AWY_BASE,289
AIRWAY:J72,J72,J,Y,,BLD PGS CUTRO BAVPE HMFRY DILCO GUP LORAT ABQ MIERA TXO TURKI GANJA SPS,2017/05/23,2026-05-14,AWY_BASE,290
AIRWAY:J73,J73,J,Y,,LGC BNA PXV TILMN GUIDO OBK,2020/05/26,2026-05-14,AWY_BASE,291
AIRWAY:J74,J74,J,Y,,LAX PDZ YCDIL PKE NICKT NABOB PAYSO CHEAR SJN DRYHT MAXXO CNX TXO IRW,2026/03/27,2026-05-14,AWY_BASE,292
AIRWAY:J76,J76,J,Y,,LAS RENTT CUNDY CORKR TBC TANER FTI TCC SONYA SPS,2022/12/29,2026-05-14,AWY_BASE,293
AIRWAY:J78,J78,J,Y,,LAX SLI TRM PKE LANCY DRK PYRIT ZUN ABQ TCC PNH CRUSR IRW TUL FAM PLESS PXV IIU DACOS HVQ,2019/10/09,2026-05-14,AWY_BASE,294
AIRWAY:J8,J8,J,Y,,EED CADDU FLG GUP BUKKO FLYBY FTI SGF CROCK STL BOSIE ELIOE IMPEL IIU DACOS HVQ PERRI DILNN RHODE CSN,2022/05/27,2026-05-14,AWY_BASE,295
AIRWAY:J80,J80,J,Y,,OAL ILC MLF SAKES JNC GLENO DBL FQF GLD CUGGA HLC SLOWR CATTS MCI SAAGS TWAIN BAYLI SPI GORDO JAAVE VHP FYLLS CREEP EMPTY BOWRR ZANDR CORVS AIR,2018/09/21,2026-05-14,AWY_BASE,296
AIRWAY:J804R,J804R,J,Y,,TED NOWEL MDO SNOUT EEDEN FRIED,2017/12/05,2026-05-14,AWY_BASE,297
AIRWAY:J82,J82,J,Y,,BTG DNJ DBS CZI RAP VIVID FSD DBQ COTON JOT,2025/04/15,2026-05-14,AWY_BASE,298
AIRWAY:J83,J83,J,Y,,SPA SPAYD APE WAAHU DJB,2017/05/23,2026-05-14,AWY_BASE,299
AIRWAY:J84,J84,J,Y,,OAK LIN MELTS SONNY BABIT MVA PAWLY DTA EKR FROGS SNY DBQ COTON OBK,2023/11/24,2026-05-14,AWY_BASE,300
AIRWAY:J85,J85,J,Y,,SPA NEALS HVQ LAYED JAMOX OTMAN BLISS BIGLE BOBCT DJB,2022/01/06,2026-05-14,AWY_BASE,301
AIRWAY:J86,J86,J,Y,,BTY FUZZY BLD PGS CUTRO BAVPE INW PYRIT VERNO SPLTR GREBE RUTER ELP FIGMO FST KEMPL JCT SPURS PUFER CUZZZ IAH KAPAA PEKON LEV,2021/12/16,2026-05-14,AWY_BASE,302
AIRWAY:J87,J87,J,Y,,IAH TNV HOMRN BILEE HOOTZ TORNN CHMPZ TANBE CVE TUL COODY BUM TYGER DRIVL SAAGS IRK BURKK MZV JOT OBK,2018/01/29,2026-05-14,AWY_BASE,303
AIRWAY:J88,J88,J,Y,,LAX RZS CEANO ROBIE GOALI SNS PYE,2017/05/23,2026-05-14,AWY_BASE,304
AIRWAY:J889R,J889R,J,Y,,NOWEL ARISE KONKS LAIRE,2011/12/19,2026-05-14,AWY_BASE,305
AIRWAY:J89,J89,J,Y,,IIU KURTZ MACES TORIO BVT FATOX CADIZ OBK BAE BGOSH DLH,2024/07/12,2026-05-14,AWY_BASE,306
AIRWAY:J9,J9,J,Y,,LAX DAG MISEN CLARR LAS SUVIE NORRA BERYL MLF FRNZY FFU TCH DBS DLN GTF,2017/05/23,2026-05-14,AWY_BASE,307
AIRWAY:J90,J90,J,Y,,SEA NORMY BLUIT MWH ODESS HLN MLS ABR RWF MCW SUZYQ VIKNG LARVA JIBOR BRIBE OBK,2017/05/23,2026-05-14,AWY_BASE,308
AIRWAY:J92,J92,J,Y,,LMT WNDEL FMG RYANN YERIN BABIT OAL LIDAT BTY BLD KADDY PRFUM CADDU HOBES DRK PXR TFD PICAH ALMON TUS VYLLA,2017/05/23,2026-05-14,AWY_BASE,309
AIRWAY:J93,J93,J,Y,,ASUTA JLI PDZ JUGLI LAX,2022/03/22,2026-05-14,AWY_BASE,310
AIRWAY:J94,J94,J,Y,,FMG LLC BAM LCU OCS BFF ONL DBQ COTON OBK KUBBS PMM HASTE DEWIT FNT,2022/09/12,2026-05-14,AWY_BASE,311
AIRWAY:J95,J95,J,Y,,DPK HOBAM GAYEL MSLIN STOMP BUFFY CFB,2021/12/15,2026-05-14,AWY_BASE,312
AIRWAY:J96,J96,J,Y,,LAX PDZ YCDIL PKE LANCY DRK KEYKE GUP CIM GCK SLN AGENT KIDER IRK NORIS PIA JOT,2025/10/09,2026-05-14,AWY_BASE,313
AIRWAY:J98,J98,J,Y,,MMB IRW TUL SGF TWRAY FAM,2022/07/08,2026-05-14,AWY_BASE,314
AIRWAY:J99,J99,J,Y,,IRQ VXV GHATS RYANS IIU,2017/05/23,2026-05-14,AWY_BASE,315
AIRWAY:L204,L204,AT,N,,GESSO COY MLIZA GOUDA PJM,2021/01/04,2026-05-14,AWY_BASE,316
AIRWAY:L207,L207,AT,N,,VUH MUSYL CATFS SEAGL IPSEV,2025/04/11,2026-05-14,AWY_BASE,317
AIRWAY:L208,L208,AT,N,,SBI ANKRR RUMMM PEGLG DUTNA,2025/04/14,2026-05-14,AWY_BASE,318
AIRWAY:L214,L214,AT,N,,LEV PLNDR DAGGR IRDOV,2025/04/14,2026-05-14,AWY_BASE,319
AIRWAY:L216,L216,AT,N,,GTK SHRUM LERED,2020/09/14,2026-05-14,AWY_BASE,320
AIRWAY:L221,L221,AT,N,L221   BI DIRECTIONAL ROUTE,SATOE TAYOG JOSHE,2025/04/14,2026-05-14,AWY_BASE,321
AIRWAY:L325,L325,AT,N,,SCAPA DAKES GABYY JOSHE,2019/10/08,2026-05-14,AWY_BASE,322
AIRWAY:L327,L327,AT,N,,SCAPA OPAUL,2021/04/27,2026-05-14,AWY_BASE,323
AIRWAY:L329,L329,AT,N,,ZPATA PJM SAULT KEEKA,2018/11/13,2026-05-14,AWY_BASE,324
AIRWAY:L333,L333,AT,N,,HRV HOOCK TRESR CCUDA PISAD,2025/04/14,2026-05-14,AWY_BASE,325
AIRWAY:L335,L335,AT,N,,SCAPA MLIZA TRNKY OBIKE,2021/01/04,2026-05-14,AWY_BASE,326
AIRWAY:L337,L337,AT,N,,ARMUR KBEZA NEGON,2020/09/08,2026-05-14,AWY_BASE,327
AIRWAY:L343,L343,AT,N,,ANADA SATOE,2021/04/27,2026-05-14,AWY_BASE,328
AIRWAY:L349,L349,AT,N,L349   BI DIRECTIONAL ROUTE,GABAR GESSO SATOE,2025/04/14,2026-05-14,AWY_BASE,329
AIRWAY:L375,L375,AT,N,,JAINS FLUPS GALVN DUNIG MEGGG BRKZZ KOZIK FIVZE DABAK,2020/09/09,2026-05-14,AWY_BASE,330
AIRWAY:L435,L435,AT,N,,JAINS FLUPS GALVN DUNIG MEGGG BRKZZ KOZIK FIVZE BUTUX,2020/09/08,2026-05-14,AWY_BASE,331
AIRWAY:L450,L450,AT,N,,LETON IORIO HELAX COUKY FOLLE JEFFO HAGIT TAANA SEKAR,2020/03/23,2026-05-14,AWY_BASE,332
AIRWAY:L451,L451,AT,N,,IORIO LETON ILIDO JAINS,2024/09/06,2026-05-14,AWY_BASE,333
AIRWAY:L452,L452,AT,N,,OXANA ZZTOP SWRTZ WILYY KANUX GALVN KASAR LNHOM SLUKA JORGG CAROX NELSR HAGIT RNTRY MACKI HARBG MUNOZ BQN ETEEE RAFEE ANADA,2024/07/12,2026-05-14,AWY_BASE,334
AIRWAY:L453,L453,AT,N,,SAUCR ONGOT LSIER ALOBI BOREX LAMER RODRK CERDA DETRE FARMN JSTIN ANTOX KARRN MACKI ASIVO,2020/09/22,2026-05-14,AWY_BASE,335
AIRWAY:L454,L454,AT,N,,OKONU ATUGI ITCHE JNFOX SAVON GRAMN SEBIS RABAL LUCTI SINGL MNDEZ ALERI WOODZ KNDLL DONQU PANMO GOTAY LEEOO ILURI,2024/07/16,2026-05-14,AWY_BASE,336
AIRWAY:L455,L455,AT,N,FLIGHT PLAN L455 AT OR ABOVE FL210 OVER W-371; L455 EXCLUDES AIRSPACE AT OR BELOW FL200 WHEN W-371 ACTIVATED,SAVIK SKPPR BEXUM TASNI DUNIG DUPOX BWTIE MCOOP MACOR KINCH LENNT JANMA VACHI KBEZA SCAPA,2024/07/16,2026-05-14,AWY_BASE,337
AIRWAY:L456,L456,AT,N,,MARIG DARUX NOSID EMAKO MEGGG VINSO PRCHA HANCY THANK FRATT ETEEE KIKER,2020/09/08,2026-05-14,AWY_BASE,338
AIRWAY:L457,L457,AT,N,,OKONU SKPPR NOSID ENAPI AWSOM GUICE BDA,2023/04/25,2026-05-14,AWY_BASE,339
AIRWAY:L458,L458,AT,N,,BDA GECAL TALSU CHEDR THANK PANMO ARMUR,2025/04/14,2026-05-14,AWY_BASE,340
AIRWAY:L459,L459,AT,N,,SAVIK DARUX DASER AWSOM BOBBO QRTET CATZZ SHEIL TALSU NUBUS KEEKA ODUCA CAFFE LEEOO ANADA,2023/04/25,2026-05-14,AWY_BASE,341
AIRWAY:L460,L460,AT,N,,STT ODUCA,2020/09/11,2026-05-14,AWY_BASE,342
AIRWAY:L461,L461,AT,N,,MARIG TILED KINER BOVIC FLAMO GUICE LITTL PIERC ROOFE SICKL GECAL BRKZZ DUPAN QNEPA OPAUL YIYYO TRNKY PJM,2023/04/25,2026-05-14,AWY_BASE,343
AIRWAY:L462,L462,AT,N,,KAYYT MEANO ANVER KURTS PIREX KOZIK TARMO ZABOR DAWIN NEYDU LAMKN,2025/04/14,2026-05-14,AWY_BASE,344
AIRWAY:L463,L463,AT,N,,NUCAR BAAGR DAAST KRTIS STAAL BRRGO SMTTY RNDLY BTLER PVN TOMAZ GOVET JUELE,2022/03/14,2026-05-14,AWY_BASE,345
AIRWAY:L464,L464,AT,N,,LAMER RODRK CERDA WAROD MANII LENUS SEBUG RNTRY LERED,2020/09/10,2026-05-14,AWY_BASE,346
AIRWAY:L465,L465,AT,N,,SHARQ NAVVL MINOW TRESR PLNDR,2025/04/14,2026-05-14,AWY_BASE,347
AIRWAY:L466,L466,AT,N,,MEEGL GEECE,2019/10/08,2026-05-14,AWY_BASE,348
AIRWAY:L467,L467,AT,N,,ANADA ANNER GESSO,2019/10/08,2026-05-14,AWY_BASE,349
AIRWAY:L576,L576,AT,N,,BDA SEAVR RKDIA CITRS,2025/04/14,2026-05-14,AWY_BASE,350
AIRWAY:L577,L577,AT,N,L577  BI DIRECTIONAL ROUTE,ELOPO GOUDA STIIV ANTEX,2025/04/14,2026-05-14,AWY_BASE,351
AIRWAY:L776,L776,AT,N,,MACOR FERNA ZWEEK STIIV GEECE,2023/06/29,2026-05-14,AWY_BASE,352
AIRWAY:M201,M201,AT,N,,VIRST VEGAA ATUGI TILED DRYED NOVOK CARAC,2020/09/10,2026-05-14,AWY_BASE,353
